20
833 1697
124 390 289
175 233 834
752 192 680
230 638 557
83 739 323
674 286 159
561 187 526
19 141 189
338 764 229
587 191 845
724 743 2
877 356 340
155 232 75
163 579 781
710 144 163
415 190 144
747 883 535
664 832 403
4 360 691
598 857 996
271 380 291
763 656 588
30 786 6
29 259 815
74 867 348
596 100 214
346 11 848
168 873 414
810 131 73
62 198 543
268 323 125
278 415 354
354 13 769
24 629 867
830 147 861
289 655 317
382 93 565
782 389 744
660 450 227
873 267 567
617 372 109
540 511 971
57 96 518
654 25 417
124 233 577
441 592 427
254 201 411
446 871 140
620 41 315
145 758 280
189 781 88
445 334 316
810 118 958
522 440 28
324 814 307
11 437 541
615 627 281
94 144 448
30 324 893
247 415 263
296 742 711
215 807 116
382 348 665
123 661 985
293 504 63
401 789 207
484 714 202
2 443 392
767 11 126
642 302 311
766 628 844
269 822 148
800 532 6
501 805 476
500 336 579
225 355 911
627 834 349
74 212 324
691 821 49
490 416 683
193 664 254
605 580 84
494 855 926
119 247 893
191 571 639
762 832 261
560 22 995
45 708 208
179 491 102
476 870 92
167 518 293
666 143 418
448 821 563
638 549 902
615 207 498
849 725 892
305 86 676
306 119 894
336 209 165
301 847 189
564 7 245
722 451 336
486 79 949
776 81 975
856 3 927
337 574 890
770 794 511
672 314 818
689 425 153
227 311 506
624 391 709
193 458 361
22 603 323
788 582 281
536 492 123
128 369 872
87 244 230
165 308 439
640 828 392
171 279 182
773 602 133
460 573 678
132 434 201
615 520 334
781 740 325
39 517 64
341 385 502
711 849 714
288 333 527
678 408 17
512 844 541
260 441 217
841 827 863
234 757 535
302 821 356
419 420 675
610 651 195
420 419 584
537 94 205
810 383 972
635 500 216
279 816 985
140 868 900
117 405 528
161 341 672
314 416 528
249 848 876
742 729 750
210 520 858
122 240 1000
409 794 255
533 196 915
811 52 526
872 27 884
353 807 222
784 26 386
309 207 166
666 3 98
561 150 113
277 21 389
800 674 92
184 694 716
433 333 421
104 485 773
606 55 553
63 460 764
597 667 507
848 675 191
760 677 110
95 204 633
83 564 786
427 593 138
118 494 338
207 547 845
370 275 915
658 289 154
163 148 639
409 664 211
117 349 590
711 805 11
608 237 4
329 80 27
721 266 736
104 624 792
740 124 420
24 653 765
16 670 171
146 419 271
227 619 426
117 269 303
664 615 530
817 339 761
674 209 520
27 655 577
651 356 320
825 631 928
217 784 810
874 628 251
135 5 303
339 212 469
219 432 375
58 861 664
447 796 49
562 597 28
60 568 926
773 215 260
675 649 965
169 427 800
76 60 113
823 106 451
781 37 248
86 154 183
598 706 429
552 371 667
237 470 120
575 27 769
304 202 491
421 652 907
813 570 242
155 531 957
549 553 344
285 164 579
393 804 193
173 625 963
50 256 417
812 156 574
305 67 977
201 147 843
8 122 578
590 149 79
414 674 945
481 190 97
146 694 811
182 776 993
853 882 826
827 3 480
390 432 369
613 578 466
352 84 728
330 318 477
417 823 831
66 19 373
112 622 807
449 623 929
119 300 199
97 591 815
254 432 809
996 1713
157 562 444
950 514 941
138 494 472
434 549 282
836 231 831
84 948 555
63 825 101
439 323 647
753 839 642
911 521 861
251 192 808
331 345 136
654 858 868
374 22 667
931 310 525
190 379 67
818 87 276
558 954 173
549 775 677
4 605 923
409 565 301
700 153 127
486 868 580
196 494 396
971 949 807
514 585 124
303 691 910
539 546 24
556 453 817
413 534 612
209 627 286
738 838 685
304 153 961
63 623 673
161 177 603
949 870 170
250 29 957
425 451 195
316 440 546
432 377 447
21 406 249
122 575 600
473 169 776
983 305 29
789 375 392
401 708 851
570 15 539
619 429 262
807 275 697
909 740 113
392 71 276
483 262 284
346 790 858
968 949 22
683 304 436
563 969 520
555 788 280
313 805 789
375 26 328
159 421 702
46 66 663
306 926 41
670 680 532
585 865 401
811 913 546
205 351 103
158 370 57
405 659 568
762 612 440
483 200 959
737 817 71
235 752 196
337 934 102
915 589 282
6 314 695
568 23 969
944 61 873
420 851 509
766 531 617
241 568 414
318 497 186
18 268 151
500 810 180
207 313 780
975 551 893
491 707 516
760 702 991
481 277 666
305 183 314
894 618 319
273 10 628
412 840 625
744 136 768
125 168 873
89 262 324
778 447 75
87 639 771
418 151 408
250 537 624
410 704 672
122 733 108
523 872 287
315 723 159
21 758 891
206 259 681
28 106 527
301 150 533
303 847 336
330 194 645
13 364 598
849 665 904
852 430 561
18 662 331
52 456 136
931 905 525
708 38 814
689 85 414
89 974 334
422 925 248
833 898 459
772 589 782
761 396 931
874 160 39
423 958 811
392 853 360
560 210 131
890 937 699
113 224 651
589 511 535
453 432 308
445 427 426
965 395 788
476 868 397
31 548 241
715 225 7
514 402 284
107 207 157
431 748 94
727 263 388
145 146 179
63 124 634
115 160 477
458 867 964
518 29 504
181 21 466
214 110 796
401 954 763
597 126 209
879 515 370
436 870 210
534 327 678
853 689 694
496 651 923
861 516 246
188 8 105
123 813 379
702 450 192
704 713 857
267 785 170
975 190 686
472 649 213
735 315 52
952 324 788
990 3 609
210 561 497
138 935 825
75 141 790
377 480 483
262 82 383
732 408 464
857 724 94
221 775 771
522 935 912
202 172 432
337 888 318
837 848 12
838 759 195
154 410 285
588 670 141
211 940 335
457 616 972
589 523 889
336 706 341
116 185 927
481 454 709
969 26 223
217 284 66
554 564 487
915 241 242
876 581 417
462 435 37
324 60 470
471 359 418
773 323 805
672 800 97
109 229 365
550 515 796
669 509 831
661 234 244
124 887 675
697 323 737
89 32 152
949 82 194
847 865 78
70 523 788
152 458 219
412 273 764
557 161 970
906 430 39
7 563 558
451 849 389
767 763 828
548 219 486
60 969 384
762 256 350
623 882 671
520 498 178
634 331 376
110 390 385
227 688 181
62 135 732
943 769 476
242 860 829
641 929 616
677 244 96
712 968 560
149 602 848
869 569 421
118 745 582
720 514 412
939 117 641
170 31 240
314 238 129
443 844 367
227 411 238
299 647 817
264 262 586
176 467 686
770 755 839
866 613 975
239 545 186
262 714 383
726 619 108
800 627 402
334 421 153
388 82 768
253 593 284
248 242 329
533 806 340
241 878 671
732 850 282
835 971 556
303 234 450
285 203 480
138 738 684
458 962 492
170 890 630
531 987 685
283 425 320
809 949 865
571 351 263
871 267 981
186 982 768
21 648 445
424 90 291
19 798 81
429 342 789
803 60 886
586 639 57
520 354 942
235 441 991
263 986 657
615 748 364
723 544 537
357 713 311
55 718 118
475 786 952
170 756 930
557 711 806
33 294 481
82 834 800
811 744 98
185 537 942
155 814 87
954 670 328
76 349 658
318 782 551
423 74 128
560 333 996
363 205 468
669 982 301
76 290 734
503 617 124
131 422 548
688 853 457
767 182 328
402 838 848
560 581 781
381 659 278
835 130 169
890 135 101
257 794 791
816 146 636
936 475 411
738 775 990
208 639 11
72 653 828
426 712 297
372 637 691
77 35 258
580 635 354
247 214 727
258 267 758
845 116 618
263 937 764
226 131 361
707 992 524
64 363 520
515 563 664
366 686 335
956 63 462
247 752 438
926 581 230
263 693 843
21 123 292
898 537 987
722 85 133
335 518 772
390 299 795
836 364 488
756 851 96
327 280 241
526 268 223
158 658 616
705 386 486
268 718 786
630 788 774
953 360 609
169 690 469
718 265 750
384 677 190
197 507 664
711 343 518
914 722 295
802 763 195
219 546 306
795 244 506
180 55 747
830 584 862
718 792 113
103 639 780
343 436 195
729 211 323
621 347 894
795 489 317
373 862 462
900 364 960
818 350 387
215 601 281
150 4 614
113 907 805
513 118 393
103 89 757
457 790 715
708 623 548
176 159 229
936 956 349
534 195 165
65 224 174
868 232 457
387 283 167
608 741 266
624 935 170
526 933 845
209 794 921
130 682 345
395 908 400
337 635 164
370 291 860
715 67 63
789 837 778
300 893 766
666 936 636
121 378 989
455 567 424
284 344 927
677 474 242
247 158 858
258 446 688
416 936 708
675 640 54
693 124 220
143 809 434
286 657 526
154 124 143
843 733 875
62 1 741
712 329 957
169 28 243
414 914 975
549 251 405
253 926 453
630 314 108
466 795 251
702 459 227
495 814 300
919 40 213
796 446 42
659 790 609
899 600 308
198 582 578
581 653 609
966 791 558
787 871 354
255 773 724
48 8 79
466 26 959
511 851 901
807 260 1
736 619 983
306 697 586
212 93 386
661 765 273
500 255 364
772 305 519
258 885 903
285 336 14
371 198 321
32 484 186
867 760 705
69 521 893
887 585 394
22 486 801
920 688 78
112 402 689
120 255 899
119 76 474
59 634 930
648 775 140
419 694 328
130 941 367
253 716 145
826 695 996
494 764 282
793 369 701
25 590 470
591 729 425
275 10 147
46 893 697
868 306 543
553 135 236
799 803 430
403 706 990
818 221 443
842 69 344
282 559 750
815 644 578
892 921 493
345 703 549
401 119 176
803 918 238
291 827 900
706 769 682
588 867 688
613 773 692
108 484 899
744 506 19
701 338 347
40 310 336
526 484 329
636 644 509
50 591 409
188 668 805
804 559 945
711 517 486
986 295 662
419 767 511
61 816 94
293 828 559
593 960 373
950 330 194
867 946 53
267 47 299
370 281 142
3 139 509
61 778 790
764 601 29
423 162 790
695 984 235
316 641 311
322 743 735
58 655 333
500 900 566
906 787 430
168 910 438
921 755 286
513 44 57
107 502 291
899 780 216
967 991 26
521 431 821
478 368 829
215 942 91
887 515 408
381 236 686
205 547 845
812 449 312
603 162 824
97 300 582
565 162 65
943 126 603
724 111 193
741 190 324
767 882 194
546 868 329
820 764 587
143 801 155
164 549 173
57 586 221
327 522 314
996 653 7
164 175 154
623 939 449
599 585 101
89 469 716
573 562 529
89 291 826
579 393 562
69 214 947
802 367 481
465 103 633
739 250 589
456 125 929
572 457 320
119 389 828
36 700 181
41 359 851
496 272 587
850 360 907
45 641 638
748 896 885
785 596 584
776 786 283
652 51 351
312 888 577
163 785 347
237 34 367
225 365 348
671 427 231
57 601 774
575 163 366
417 912 134
86 677 193
638 685 920
80 613 222
629 807 339
170 268 157
474 545 172
843 93 261
394 246 11
30 688 31
196 517 773
118 780 826
684 481 746
95 311 453
231 127 540
138 737 546
728 106 939
398 944 626
952 886 202
5 130 496
800 294 575
967 708 664
103 831 381
282 640 310
443 600 415
631 450 695
957 677 997
919 6 423
646 565 263
778 379 752
117 514 507
189 464 382
401 384 149
637 610 169
772 75 561
918 278 226
452 401 803
543 63 727
227 462 893
960 466 784
640 912 953
365 191 990
275 732 73
435 155 70
235 127 975
400 970 897
551 603 685
436 147 365
193 430 810
470 80 101
81 887 874
927 247 101
256 95 269
682 800 391
266 287 415
693 422 98
354 499 543
232 44 563
73 696 455
24 109 517
357 125 182
185 203 322
672 276 561
29 891 451
163 338 699
494 253 14
902 905 830
540 895 401
840 474 892
532 310 429
98 418 440
607 934 696
830 618 977
572 707 876
914 588 982
419 683 692
83 751 990
515 97 933
765 963 388
555 34 792
530 838 942
2 304 269
161 239 79
626 484 515
861 364 837
604 326 539
916 6 808
915 173 849
164 355 857
375 815 262
548 692 161
246 846 591
394 795 420
398 211 267
437 231 127
427 112 95
848 944 731
387 501 272
517 727 825
85 853 79
653 759 29
595 71 858
28 469 142
413 95 710
35 26 829
318 479 912
680 444 361
374 251 364
108 441 532
932 570 819
5 169 712
807 235 825
571 668 989
455 87 547
162 406 187
544 83 811
743 522 393
282 847 63
156 453 411
520 735 563
27 15 717
711 601 856
684 277 506
494 857 154
177 530 404
121 479 552
464 77 127
551 322 980
128 65 850
809 9 744
409 498 40
384 47 904
586 834 399
169 452 919
785 945 212
670 448 790
98 52 58
702 516 303
415 225 224
715 60 165
818 455 965
124 209 735
367 394 273
388 644 884
716 178 834
19 831 669
993 744 649
796 85 703
858 970 381
302 530 116
121 701 398
894 675 726
549 556 302
584 8 976
174 210 606
145 53 352
297 526 910
109 486 177
985 642 294
172 207 271
383 978 287
804 50 789
806 796 283
222 614 994
190 916 247
69 821 97
720 676 569
701 229 432
884 476 641
471 207 492
277 313 25
716 137 710
587 678 256
980 623 219
276 369 464
407 965 231
712 931 225
872 53 665
752 777 964
938 353 876
290 676 873
36 106 763
1 279 953
43 45 554
86 541 273
650 111 420
996 387 495
37 104 857
634 322 457
915 227 828
314 945 879
282 59 866
740 528 149
455 572 941
713 69 680
318 352 924
130 935 719
879 710 994
250 504 595
515 324 113
979 78 406
921 146 703
410 959 876
756 353 166
214 617 882
873 655 604
769 787 290
356 35 969
2 865 952
704 372 358
810 362 239
427 93 750
90 547 905
843 480 822
328 517 603
175 135 614
961 382 143
975 15 411
38 389 87
193 843 584
161 996 631
917 754 62
862 612 168
57 208 198
931 902 669
696 319 244
767 734 777
426 767 717
853 223 843
260 230 322
148 299 271
140 339 392
691 701 838
744 702 646
238 598 717
123 792 947
13 945 197
916 567 992
298 776 788
413 772 652
474 465 390
218 788 736
418 347 444
690 327 739
962 254 15
150 515 290
661 612 996
239 909 396
901 329 255
908 923 86
726 660 492
358 948 634
635 163 921
513 344 816
623 261 879
453 869 815
269 50 169
305 846 53
586 250 772
281 591 319
463 310 986
54 500 586
892 77 56
201 796 860
981 49 690
764 363 869
420 168 746
137 492 150
896 79 249
919 867 237
461 909 998
120 943 936
471 292 175
328 359 642
996 526 602
942 765 456
570 132 69
739 179 520
755 41 31
223 860 931
692 273 14
170 899 442
993 511 608
387 58 555
652 332 297
414 49 928
670 126 315
564 719 510
811 123 333
758 814 114
250 123 173
555 562 757
415 504 343
806 842 614
692 938 877
172 587 234
35 321 919
709 492 629
654 300 11
926 572 368
142 837 223
483 21 907
630 98 21
16 906 276
785 85 988
826 561 237
737 781 812
874 969 34
774 975 821
986 810 141
956 125 36
960 370 626
716 744 995
212 89 393
62 968 751
74 513 365
15 535 215
842 914 584
580 199 7
966 474 457
641 798 346
244 870 829
941 479 300
8 934 543
785 469 710
254 623 709
50 590 177
318 792 293
618 785 505
109 459 215
165 879 957
261 947 251
976 361 678
331 627 259
422 179 47
26 971 861
351 199 21
359 100 310
828 3 129
649 468 476
303 794 729
941 895 170
995 179 528
976 273 279
773 825 172
333 256 504
627 346 11
221 596 677
650 297 517
398 537 19
494 478 181
905 480 665
260 132 534
696 815 873
771 963 613
549 634 898
684 743 265
989 913 515
766 402 860
600 951 931
912 142 194
795 710 531
842 949 28
587 279 539
743 282 313
355 29 273
886 838 171
616 678 329
415 516 680
965 737 385
666 139 903
812 731 801
548 524 724
496 276 660
153 735 711
781 705 420
938 596 907
991 49 347
49 530 307
494 909 380
389 56 242
144 606 495
298 505 943
636 216 675
374 309 242
628 438 875
303 4 420
205 483 719
672 827 258
604 440 166
247 646 731
259 553 524
896 27 192
487 579 462
609 531 214
796 30 435
152 484 883
778 357 390
671 439 489
102 670 220
107 28 429
516 472 366
746 669 423
697 621 557
251 488 842
722 278 243
258 111 683
848 566 503
665 748 137
176 413 122
476 939 92
847 929 760
319 608 52
480 438 407
374 561 150
577 964 338
234 650 104
727 43 195
839 637 681
259 612 313
572 183 408
19 953 93
193 148 63
103 170 657
275 569 621
902 944 321
225 800 18
67 99 650
833 430 164
314 915 53
821 388 726
123 726 939
546 528 300
326 441 522
800 655 377
704 110 659
674 682 835
92 674 538
12 762 985
396 594 469
603 875 941
97 376 630
27 612 450
235 813 600
168 68 358
168 533 146
281 677 904
295 657 889
751 390 731
118 400 191
590 215 781
801 333 725
57 131 604
695 324 18
533 726 79
365 310 197
954 621 799
88 307 340
245 186 424
351 818 164
251 158 849
389 6 147
831 688 731
684 992 190
175 782 394
239 456 331
879 734 426
892 153 919
772 26 823
964 990 132
891 451 45
237 803 704
565 16 790
753 217 715
73 108 451
411 782 964
870 422 44
406 623 638
240 791 632
333 970 596
439 227 428
965 357 943
365 308 92
262 793 345
805 204 31
303 514 604
110 369 542
892 59 894
453 425 637
766 910 212
43 123 7
202 784 366
865 384 276
196 222 205
585 305 186
16 820 121
447 99 244
110 824 534
72 276 414
307 163 643
325 584 64
789 618 725
518 473 299
690 374 880
745 440 741
672 513 533
751 927 318
841 754 822
352 656 215
850 86 528
8 844 501
146 990 3
648 179 899
542 107 773
415 624 486
604 131 510
506 679 552
244 748 720
292 523 660
679 374 467
845 537 880
359 909 823
719 600 7
185 771 264
733 991 229
737 871 41
226 727 429
160 419 816
923 554 83
13 989 599
373 296 846
855 949 452
425 78 417
121 407 696
144 752 542
672 524 708
73 78 991
20 732 987
123 644 831
468 179 240
541 346 918
351 337 224
543 21 302
487 89 284
684 808 342
902 643 242
44 486 184
313 392 557
518 356 808
183 523 774
334 80 224
374 389 938
485 990 797
959 648 864
44 353 795
157 269 447
243 559 262
8 514 855
565 288 18
202 897 989
145 731 911
100 134 946
765 62 590
800 692 169
826 774 391
346 931 75
148 366 546
889 99 678
67 499 322
674 671 500
934 720 821
569 161 640
779 652 969
99 694 51
534 253 105
403 277 65
270 453 689
918 543 318
706 294 979
864 414 798
533 577 124
217 174 92
180 106 722
918 351 506
52 394 268
255 102 358
237 628 520
115 668 517
138 371 20
983 502 260
812 58 307
277 468 352
882 512 788
266 554 39
862 953 121
982 345 431
102 723 124
272 101 240
938 518 620
505 813 59
467 234 903
751 666 512
939 468 869
604 387 238
772 80 592
196 920 534
671 950 640
209 807 913
31 152 626
730 668 632
416 256 50
217 911 473
428 3 688
650 468 860
611 488 417
7 395 950
982 191 665
486 247 940
272 89 25
853 905 883
581 509 88
838 736 977
95 557 378
938 234 84
906 971 27
718 213 715
172 625 342
876 339 380
250 283 690
695 617 34
263 271 361
756 911 97
986 211 810
22 455 118
404 753 298
966 562 610
17 878 254
332 642 671
888 488 491
778 129 251
758 472 600
406 755 953
973 959 208
492 370 624
305 446 148
422 387 748
702 220 646
417 508 876
654 378 218
210 19 702
192 776 182
776 651 9
527 320 294
710 724 2
40 273 714
229 163 952
274 857 196
855 665 995
318 952 293
197 260 762
938 924 466
910 75 973
878 308 276
835 315 920
444 943 729
438 837 476
536 579 785
88 288 592
270 594 18
237 339 297
847 564 192
935 500 726
125 932 412
448 562 825
700 905 215
674 657 735
266 365 603
781 364 173
810 261 231
553 108 172
977 769 796
188 818 33
744 102 468
365 276 329
47 319 882
52 309 573
741 769 447
335 520 394
776 356 974
283 913 724
252 883 937
869 598 225
505 211 736
683 504 464
826 935 30
785 373 72
801 611 491
779 93 935
752 204 652
909 826 246
719 390 928
834 156 529
435 21 654
855 862 555
424 905 543
357 205 437
291 886 293
807 350 883
213 4 377
271 554 768
332 618 717
526 91 126
592 213 914
799 653 161
362 613 954
585 855 582
126 142 808
321 289 593
360 2 865
958 4 644
45 55 732
376 592 545
955 961 738
504 4 400
657 295 483
628 590 959
754 331 377
192 452 66
811 18 736
943 294 575
922 602 142
331 172 816
395 930 80
488 34 382
549 512 253
695 799 22
205 914 637
703 206 459
676 112 393
513 35 223
304 432 794
685 592 357
419 881 472
257 94 427
946 903 312
914 226 254
825 217 13
849 716 815
440 449 757
312 438 463
583 892 118
280 707 42
39 542 528
71 397 77
515 385 184
369 353 310
950 277 675
365 918 42
80 142 754
40 879 768
508 81 52
633 862 195
256 900 224
519 866 590
370 250 253
942 720 797
227 37 898
894 159 755
659 506 791
461 317 357
113 10 75
670 954 453
565 271 511
261 390 799
886 367 134
917 996 658
48 215 778
381 9 233
585 108 644
344 934 404
780 459 832
235 295 14
439 642 718
456 293 165
208 963 480
519 992 99
237 82 254
378 328 894
66 158 987
183 396 520
764 157 262
485 501 982
478 652 622
554 714 560
11 373 743
838 422 608
862 585 543
322 53 152
566 712 596
776 24 739
458 731 887
636 733 177
76 613 517
385 604 328
480 535 30
424 133 39
487 305 385
45 106 341
480 332 352
941 923 93
131 212 662
903 96 160
662 93 316
198 951 864
767 7 850
252 931 52
509 96 152
686 436 270
340 38 211
909 558 327
828 811 264
370 614 580
40 908 957
598 657 68
167 552 821
727 747 813
174 74 952
427 179 36
524 847 103
986 758 710
640 621 522
956 684 515
619 320 907
128 360 711
699 948 187
933 634 620
32 349 890
303 320 97
466 286 556
700 104 834
119 322 980
635 151 747
731 500 928
619 287 374
985 282 461
615 525 62
484 813 527
984 969 845
391 200 859
761 79 574
334 395 192
540 887 844
922 821 480
6 419 854
232 921 813
602 904 446
219 629 912
924 559 82
503 919 30
138 108 634
866 160 919
995 167 132
490 773 105
147 816 226
978 96 69
495 876 700
730 239 138
778 381 64
430 335 364
887 329 724
480 862 813
908 892 788
534 838 187
65 202 196
742 809 873
684 316 396
433 388 724
732 535 661
202 40 621
381 807 665
92 890 967
480 596 407
758 996 977
681 41 787
127 555 82
209 182 366
223 987 532
423 294 266
576 357 390
201 742 373
630 753 361
340 534 342
821 728 719
861 32 657
39 613 961
557 464 362
187 602 401
494 806 466
766 844 770
93 624 663
261 550 679
130 639 861
629 618 181
225 575 461
429 559 583
46 314 129
838 276 896
895 388 788
871 904 306
648 544 433
434 157 89
285 658 558
446 188 717
29 263 6
721 504 356
721 537 988
870 950 241
49 131 499
690 665 422
947 799 24
40 439 506
938 79 992
55 70 618
54 910 637
699 390 109
687 809 131
454 72 308
36 630 659
106 438 76
768 430 394
66 160 750
399 796 962
477 9 666
647 46 918
588 284 492
42 250 100
144 282 245
352 462 966
395 793 268
634 898 133
217 30 161
678 904 513
415 141 112
610 48 990
525 890 32
369 530 51
22 186 943
982 940 932
139 200 228
908 640 793
944 142 641
470 487 320
6 425 8
328 162 281
645 773 423
777 230 40
261 909 88
767 674 153
665 290 999
399 890 282
114 203 984
567 142 431
274 33 613
217 271 866
463 939 209
86 914 431
701 340 305
644 311 277
920 47 916
197 371 732
947 585 938
406 711 926
182 168 790
764 279 785
452 393 390
824 338 847
57 598 737
655 418 953
500 539 723
683 413 806
385 778 562
952 696 178
720 228 276
448 236 517
539 630 121
182 921 219
383 596 224
192 529 11
565 630 406
470 449 183
960 133 455
431 601 34
141 434 508
431 714 753
900 294 482
730 907 899
109 354 577
594 706 491
831 742 154
667 539 583
588 950 297
277 174 110
920 612 385
748 316 485
773 158 440
394 602 840
50 919 126
91 558 98
206 979 21
448 820 570
809 510 327
504 278 197
477 105 332
306 482 670
985 942 495
908 571 333
843 179 613
256 484 931
706 760 899
242 58 195
832 549 704
434 625 710
633 877 338
706 498 191
385 264 176
841 402 700
125 380 385
152 445 595
306 914 671
594 973 272
824 46 248
642 631 489
342 934 721
486 862 380
951 422 239
260 404 803
617 961 510
973 553 257
505 4 289
315 987 50
398 276 804
648 751 966
704 127 45
891 45 326
777 191 575
273 246 631
674 164 293
797 32 991
669 460 504
920 231 881
574 993 215
110 665 923
322 112 261
652 548 387
578 76 113
389 391 844
680 539 386
5 319 497
651 123 652
90 58 704
459 286 620
897 571 206
839 708 389
306 559 219
951 513 617
518 704 384
348 553 195
673 365 744
391 85 782
718 670 795
383 149 835
84 586 970
310 212 921
527 520 480
871 38 876
645 970 974
777 612 459
926 106 156
416 951 640
917 824 274
176 847 396
261 492 511
924 292 340
745 980 874
558 533 886
914 133 191
677 344 509
65 179 248
901 627 72
479 649 322
988 103 538
280 981 435
871 834 847
358 842 742
878 767 317
601 834 43
448 488 65
673 31 998
46 741 846
530 260 902
170 731 268
873 936 589
768 401 657
627 91 278
583 870 13
419 290 588
876 315 697
360 280 105
293 812 806
813 991 144
720 354 963
524 183 295
490 949 57
962 758 178
578 927 502
152 214 190
825 392 197
438 165 222
323 762 464
572 915 755
334 712 877
9 826 183
133 769 688
808 375 224
660 791 309
385 12 999
649 267 69
172 170 928
833 821 696
287 511 149
104 25 777
803 975 918
567 963 404
647 91 213
485 118 981
954 126 326
788 849 671
639 219 896
160 389 104
345 431 377
488 886 569
353 541 538
947 23 243
965 920 378
589 420 879
337 769 538
604 85 252
380 107 399
923 791 74
566 974 138
821 424 932
298 991 477
137 897 683
3 897 944
456 594 509
236 782 264
985 435 174
786 521 16
55 114 277
204 742 608
64 386 430
91 824 142
824 1775
812 191 558
84 46 88
348 467 843
16 162 534
807 238 258
434 9 434
551 295 433
531 504 743
119 245 865
510 280 850
433 745 582
526 260 448
485 161 218
811 633 601
507 613 76
56 123 727
312 673 260
704 432 748
634 358 465
681 380 171
453 251 682
176 192 124
598 470 249
498 388 585
66 635 330
437 755 905
766 814 480
50 238 957
606 137 840
689 804 507
510 177 67
13 594 492
626 44 100
221 670 353
314 398 721
386 539 820
773 290 497
503 328 285
763 100 589
89 96 563
253 179 780
560 639 232
222 590 623
140 27 36
582 389 935
603 751 255
115 431 457
647 451 326
303 18 342
478 48 555
150 770 983
582 533 362
800 176 37
178 662 782
401 305 853
143 193 859
459 66 156
790 258 651
280 335 992
796 42 254
233 74 504
703 585 753
786 270 681
677 294 948
365 820 241
115 543 879
797 267 337
264 758 694
525 277 67
402 555 652
312 460 534
72 749 599
199 13 989
570 618 508
9 205 658
177 206 479
627 66 352
255 174 835
207 243 608
198 468 869
697 79 422
613 600 896
238 194 729
479 279 116
225 799 681
74 108 957
619 450 834
650 506 22
532 740 564
314 137 745
570 355 314
53 611 217
677 230 573
509 466 779
648 816 625
743 213 546
451 689 949
655 25 634
571 354 364
431 390 110
364 357 208
117 708 390
85 221 34
327 496 215
192 25 433
365 31 564
682 506 169
419 754 24
779 734 247
362 243 108
36 333 867
96 178 783
334 318 246
759 689 384
605 48 116
457 713 716
349 196 85
281 216 865
367 215 262
549 723 482
132 68 76
802 532 230
673 308 634
820 574 203
616 600 167
180 527 128
311 191 503
84 538 242
264 581 511
168 616 878
483 801 840
714 240 59
392 525 689
329 374 646
297 647 868
339 279 52
462 342 977
710 587 869
296 21 40
481 358 861
114 550 421
346 457 761
219 685 38
534 758 998
544 90 5
494 184 640
99 680 582
310 275 391
433 153 875
74 108 461
432 599 258
229 489 39
541 34 19
296 693 356
273 688 836
80 572 315
449 497 724
759 699 337
634 442 265
495 164 965
343 69 761
455 612 148
514 308 578
758 256 507
750 313 500
492 340 884
478 343 190
339 238 358
416 524 519
722 621 165
437 284 359
38 335 415
353 229 556
568 760 685
507 557 717
815 793 446
68 369 101
488 688 25
199 577 164
87 3 497
543 417 942
205 721 504
68 510 170
47 395 668
55 546 486
88 148 232
104 74 413
610 474 712
792 705 375
491 760 745
796 601 469
740 340 327
66 27 251
146 727 860
645 316 742
178 538 803
449 22 460
332 635 257
305 119 30
529 321 85
92 15 83
309 776 312
482 552 375
423 481 634
155 173 187
74 571 618
522 231 752
725 706 157
76 521 284
552 123 892
533 790 381
311 556 338
620 284 145
766 73 272
511 315 235
481 142 803
173 676 143
411 751 87
698 426 674
809 333 152
687 465 975
736 455 193
512 395 805
319 631 393
413 123 645
560 258 235
671 538 320
465 408 542
756 488 42
715 318 533
800 280 662
602 348 199
438 564 104
398 19 897
18 314 188
292 317 767
414 337 287
181 690 54
322 593 249
16 345 661
568 164 466
98 41 834
6 638 632
586 83 108
795 204 778
450 258 371
42 581 776
50 564 31
704 305 733
131 644 557
725 645 2
659 792 265
235 807 651
25 641 338
622 122 430
125 433 350
458 609 908
438 195 236
652 811 470
604 697 795
159 638 77
253 601 356
392 364 339
249 261 766
150 620 794
671 810 110
503 795 111
738 605 863
587 784 936
519 180 902
463 717 2
235 374 626
634 787 743
75 705 662
805 604 837
527 166 287
663 214 495
629 553 283
374 767 48
635 29 633
429 88 201
206 677 416
196 550 840
119 461 306
423 687 696
166 405 290
126 198 784
478 515 225
669 764 502
628 153 91
158 808 679
502 182 558
282 16 793
57 341 975
661 267 101
163 495 856
624 280 748
515 363 722
182 583 832
60 70 371
318 180 909
52 195 66
209 339 405
146 426 186
600 460 331
760 570 394
817 569 74
527 128 998
439 691 482
468 564 512
531 792 171
5 178 166
85 444 42
266 167 5
250 176 59
664 154 754
466 161 937
735 329 62
722 234 160
246 784 847
581 201 749
624 323 829
171 170 222
14 348 734
780 119 145
668 258 131
77 198 747
451 295 351
571 350 375
801 311 622
480 3 745
535 554 494
280 332 381
467 413 642
756 805 257
358 588 723
441 179 402
100 451 541
383 444 338
761 459 271
514 350 771
449 475 677
113 616 125
1 489 450
642 435 291
478 410 782
465 600 802
259 110 315
33 285 922
63 189 346
527 485 340
68 300 233
283 364 56
342 145 937
372 259 71
623 56 39
651 499 966
744 507 382
515 750 437
444 411 578
135 233 379
764 773 293
554 736 949
102 721 278
806 574 720
125 387 736
665 49 65
197 200 427
41 380 501
606 456 277
