8635 26734
1378 680 392
1365 2596 556
7994 2282 206
2256 4570 434
378 4563 -11
1624 5763 891
4838 6589 183
7290 7096 -30
713 8456 556
1812 2128 343
6797 6630 -264
4259 1255 649
2787 7427 9
509 7424 567
560 1775 680
1670 4703 -417
1816 7838 -387
6400 4688 -527
1465 7115 -173
4801 8263 482
4223 6964 -683
4260 6965 863
3089 7125 -554
5085 8397 8
1113 3134 540
7334 6661 880
4601 7018 873
1091 5519 549
6738 4896 -330
5321 5972 119
2918 3632 -223
2491 3690 -390
3736 2992 -239
2688 5470 33
2116 7918 881
1667 5891 -90
2749 7001 -688
4014 6084 -842
8001 4976 -926
2695 1212 -610
5678 7858 -445
280 7733 578
2964 8401 722
2840 138 -46
1636 4701 -888
7796 3263 998
6857 6365 386
7028 4809 441
5047 5134 728
3630 7409 922
7004 4353 -790
3013 4475 -128
3524 7569 -332
5708 675 -604
4395 5631 978
8605 1199 305
5158 2746 702
3403 3148 685
5929 346 765
6755 102 250
8634 4989 640
6002 5398 -929
1071 4714 -278
2093 7550 152
7884 3250 2
6633 6978 -543
5065 4392 -59
3688 8286 -928
7458 5041 -649
7496 4431 289
2998 8097 598
8198 3908 14
3551 4174 -389
7014 7518 -849
5513 3826 91
1667 7150 -980
8472 2846 -557
6393 2703 -488
3697 4758 141
4702 5435 -43
1265 852 666
3805 3193 -948
2467 4374 -607
250 4965 823
3936 1962 417
8480 2656 -248
5530 3800 -650
3253 1655 703
5494 6283 -746
3059 3223 888
7088 8088 971
5820 7012 -871
5650 6903 989
4474 3219 -658
7938 4155 666
7464 5031 874
7785 2380 -200
7433 1608 103
2300 3288 -33
8348 7689 71
1510 5950 693
3671 8203 364
2871 8436 -686
5476 1208 -55
4847 7653 79
6650 564 910
2872 6782 -752
7446 1626 -673
62 2548 613
7315 1352 -985
2017 2018 422
2204 2038 956
4841 6794 894
6680 1263 819
7775 2315 -407
3368 4772 489
4855 5039 883
2077 7361 582
7562 2641 118
3561 6359 598
8299 7552 372
4108 291 -618
7811 7255 57
7246 1302 -928
4946 4024 125
7404 4125 -922
3715 246 109
1839 490 823
6044 8301 839
4357 863 -426
259 514 589
1117 5824 842
2745 7055 -711
889 5446 673
985 3743 711
4075 1662 391
2938 2495 -192
7345 4651 27
4005 5270 -435
7648 2161 648
6273 1783 540
1712 5033 -397
3173 5236 -365
7531 5411 500
425 4691 -435
6369 8052 369
7502 7697 -743
523 1628 616
8107 7597 315
3417 334 -311
769 7715 941
5646 5535 957
4081 374 -402
8045 5246 -774
3937 8246 -249
673 4776 -446
4712 2983 262
6612 2680 -237
5397 6025 -119
5957 2977 80
8382 1737 -971
7422 389 -108
2859 6057 200
2302 7510 -11
5775 8068 402
1977 232 -67
384 6281 -923
1581 5603 180
775 4641 91
7359 7460 -237
6808 4789 206
7562 3083 611
7392 4115 -826
8268 4493 730
6528 4231 307
3337 4113 913
2010 5218 921
5272 8235 206
5392 4431 -390
6046 5662 -735
887 8586 24
4462 6964 697
962 1633 -982
2895 1243 -584
1201 1294 -444
7328 3781 -46
968 7625 84
3283 6693 952
5330 6434 329
7712 5618 -16
788 8438 -314
824 5070 -989
5292 6867 775
3434 523 -69
7647 1820 726
5761 4205 969
5612 5194 -739
5480 5166 -638
6929 3590 202
1715 1291 752
2016 2453 -639
4096 7572 527
4825 4228 -33
231 4316 -116
4518 889 -45
787 3169 -61
8596 201 -321
2808 3328 372
4052 3847 -31
4003 2679 -883
5420 1975 317
7503 7366 972
3550 1012 -132
1675 1116 -367
2083 6024 627
5648 5306 -573
1777 5684 -499
6618 6341 -355
118 4466 -575
2310 8258 -390
1230 8603 817
5208 4084 779
6394 1272 443
3940 3772 -950
3313 2279 479
1942 5043 395
3301 6478 321
6875 2800 -346
4465 1349 139
5292 4839 -504
1657 4137 -89
7561 5537 -176
6905 6261 -646
729 5579 672
2611 6548 -789
7240 6384 863
3402 7450 -452
812 7880 -736
5002 169 156
7677 8522 -291
2460 6716 255
7202 1662 -824
3300 5087 245
5973 5552 859
6218 7617 -654
8023 2820 275
1862 2759 -672
1908 3971 -459
2717 6527 -631
2285 3356 -869
981 1497 -115
1021 2783 -733
6344 4364 -311
3373 7277 -449
4978 7193 350
2893 3881 -742
7596 3231 234
8442 4994 412
5148 3045 37
2523 660 -409
2726 4300 834
3 2952 -234
2973 5193 35
4701 3168 -87
156 5306 -839
3683 8374 797
7244 1650 -492
1264 2278 -29
3259 6231 -226
2406 64 99
1743 6027 -252
1435 4364 -220
6155 3946 138
7958 7153 221
2276 6523 -30
3045 6588 976
8621 7476 291
1332 8327 181
966 4182 993
7744 3021 -880
2017 8446 150
4270 6448 -217
1285 2812 -978
1303 3224 399
6093 171 339
1197 5903 -229
1625 8286 290
1082 1590 295
1690 1708 438
4197 6489 -581
7735 2073 161
5840 5603 397
5796 1428 -258
2475 1139 -410
7982 496 -373
1872 5171 -75
2796 3970 -136
1268 7780 -985
8254 3892 684
4172 3797 -178
2601 3072 144
1060 3741 -579
3915 2244 262
2037 3741 465
4801 8437 -958
4838 4447 -846
3623 6089 -529
1806 5562 756
3686 7172 -469
1255 5549 -373
2155 4475 595
6142 4692 918
3500 6444 -307
6797 7678 597
2927 138 -851
5280 1959 -11
8289 893 -825
4921 3252 833
902 3938 -906
3046 8049 -984
2889 1684 482
4005 2758 874
584 4326 244
482 5051 -467
2498 4304 163
537 8098 -84
1939 7035 -47
1326 2832 647
2910 2221 -983
873 4610 41
5336 821 620
7480 4249 -258
7143 1414 281
5441 7130 -950
1675 919 145
903 357 -145
2104 8398 -819
1827 5256 -582
6803 7949 71
6103 1708 451
2322 5685 -752
59 4500 -238
4108 4722 839
5383 4643 736
6619 3347 850
8377 7806 -556
4474 7096 -869
5102 664 -366
2173 1877 -352
1582 4485 577
3635 1760 245
4218 1921 171
1270 4004 -330
5534 1925 500
2179 7400 680
7214 7341 -336
6260 1226 316
764 6698 -301
8381 4919 893
634 5871 -658
6895 768 921
1171 974 468
1605 4739 429
3892 6411 835
3631 8082 626
8622 5168 -509
4514 5884 209
5069 6001 593
6259 5877 -852
5358 2298 172
4584 5242 -729
1373 4438 780
5829 1745 -481
2849 2821 146
2452 7669 -812
6174 3999 898
4755 7552 522
543 7897 -787
5018 5918 -787
6643 8617 -625
3927 5526 -333
3027 3492 554
813 4178 -151
1568 1659 400
477 4749 982
4959 2558 -279
3951 5512 -560
1189 6456 990
6393 2361 -962
3007 4863 388
2959 3076 521
6321 4131 448
5628 4402 723
1793 330 165
1151 1589 56
8415 3374 -888
8258 3 -766
5585 7648 -862
2446 8137 -658
5945 5782 870
1547 6371 -711
8193 6371 -542
4898 1390 -565
7300 674 -234
8352 8133 59
8005 5813 -451
1328 5566 -497
6789 5419 -262
470 71 298
7673 7559 -258
2271 7046 474
6458 26 -467
725 7757 -849
2988 7029 740
3246 2751 301
1009 2825 -150
2856 8192 -855
4757 6172 -794
2625 7316 931
5060 5855 776
6918 7000 -808
247 5223 -72
8255 3035 -1
4955 6834 -424
520 1636 42
6917 1929 57
3818 2001 869
2976 5967 -4
4369 8481 -346
4914 3954 -720
5584 694 845
253 3111 123
7858 271 58
8292 5483 -707
2749 5663 872
2505 7043 80
6902 5190 -209
8236 1035 749
7476 5892 -202
3730 2929 -74
8182 271 -719
4627 1413 416
6037 3877 -610
7281 598 -148
4044 1403 -280
924 4603 -86
5647 6793 -906
3146 7047 228
1077 7869 352
3334 7638 732
313 1403 -72
3273 4902 722
6134 1099 -404
8409 6453 -380
4302 3743 -620
5579 1219 628
7157 2353 11
2982 2356 -142
7297 2959 -594
721 8113 251
2517 7469 -503
7091 388 489
8080 4537 135
8618 3089 632
7141 1961 217
3119 7202 -233
754 3077 737
342 3245 -497
5394 5004 -926
7408 2767 -48
2186 741 838
4550 8218 -939
5011 1809 140
4115 913 565
3034 4522 -925
1834 7955 -613
5206 2239 770
3378 7139 949
1115 696 447
6284 6173 806
3783 2612 -565
2060 2478 -498
7584 1384 571
3381 2031 -932
3735 5451 -544
4340 1874 -813
6538 4436 -420
1105 916 12
6765 5011 274
368 7145 -763
201 7466 674
1132 121 716
1458 7660 508
7630 2959 457
1643 7388 449
6701 5639 405
438 3238 731
6361 192 -900
5452 5277 853
4179 7298 782
3206 3408 32
1322 172 281
256 3228 470
453 4824 -820
5882 5041 -20
1514 6901 -750
1836 6687 54
6789 7988 464
5938 1413 154
1897 4143 204
5836 3340 508
7277 7371 -582
2530 8003 -997
825 2115 -75
632 6226 -23
6477 6383 -439
7208 4634 948
3111 1919 -75
6835 2903 -507
7530 7996 -680
8268 6291 632
1134 8420 545
337 2936 -743
7365 1285 899
2764 3336 435
3529 1962 -604
3524 1622 -512
3275 1785 -59
1815 4316 376
3222 1803 -161
6726 7653 710
6917 3027 -999
4136 7368 768
1257 5477 267
4892 6202 342
6634 5579 -850
2739 2511 912
5449 8033 862
4444 653 365
6078 4616 -510
4408 1585 345
3142 2356 -116
2150 7619 -255
873 7839 91
6328 2282 642
8172 1022 383
7978 6640 41
624 5059 928
2257 1470 684
2879 5759 -298
4291 6282 62
6952 8056 988
5230 5137 736
1198 7324 888
1537 1720 622
8470 8579 782
2991 8289 360
5278 2782 -535
4670 4331 545
3084 1607 -99
5719 2152 785
2729 4565 599
556 1155 -329
3618 3551 908
2343 385 40
853 335 742
793 1008 720
4902 3258 774
80 3186 -743
4704 5112 552
5826 3828 236
5946 5685 904
6896 1751 358
5483 2672 314
2498 4597 571
6429 7468 260
2209 451 -998
6090 6035 166
5832 3285 -675
6904 13 267
1347 3317 -953
2113 6337 201
6596 8212 456
4152 2928 659
3658 8438 824
5135 4001 694
6512 4221 -409
4557 2626 240
1715 7435 902
8053 5044 -300
194 8074 488
918 2844 690
395 8480 886
836 7422 801
5869 6802 -604
7416 6101 -954
2240 8374 97
1459 3021 394
6872 5103 -550
6859 1481 150
363 481 -343
5221 3564 -391
2342 4955 347
2703 1104 -350
1952 1632 457
4488 6167 -938
4187 7819 390
3131 6511 -417
913 1161 400
5640 2308 -793
3083 2260 188
6876 3210 255
3883 3904 -146
7030 5059 769
2013 1774 928
8401 3254 202
7411 3109 506
1630 2133 595
3350 7289 -371
2074 2589 552
7943 6503 -220
6693 8347 736
1201 6606 -575
1831 6339 241
8039 1733 -280
5723 6934 453
5173 5600 -844
6471 693 -208
1972 5639 -354
2686 1646 497
8283 2098 -901
5343 4068 -696
3971 2283 950
8298 7839 860
3618 3036 -174
1980 5057 260
2501 4985 198
5906 1062 439
3473 2974 -310
7933 658 -903
6284 5799 809
4746 5002 980
6121 1145 -259
2043 8432 -966
1834 662 -506
2248 8233 521
3908 2304 -345
6945 4136 -823
2524 4849 582
1855 1766 845
4767 2004 -837
7509 4727 -803
7295 3959 -522
5482 5992 -146
5123 688 298
3474 2092 982
7401 2670 450
4769 6263 673
2313 2506 -420
2406 3419 544
4500 6952 -968
2520 8399 84
6642 6323 840
1557 133 -70
5404 1267 76
4050 1638 -303
1849 1123 -251
4514 8318 638
884 5525 -40
3002 2392 -389
981 4462 -957
7193 4744 -262
2632 5574 -206
726 1650 884
58 5496 107
576 7570 -716
3342 7380 497
7159 3107 -785
4007 3750 771
1405 1601 -628
974 3536 -758
430 2449 581
8103 774 -965
106 5727 558
3733 7011 567
5723 269 -31
7210 2276 -543
8254 5356 -834
18 526 -21
3176 306 424
4544 7618 136
3011 7952 152
4081 4548 -775
2211 5755 -745
4722 7310 -157
5199 5437 -226
3749 5413 -620
6648 3017 985
7059 4394 -561
2968 2711 -946
6254 5274 -744
3773 3132 879
2549 4627 234
6940 5543 -261
7399 231 390
1133 2015 -673
7599 650 317
7961 2267 483
8436 1094 574
5261 896 506
1933 7162 45
8005 4498 631
5955 5647 941
3670 1836 393
4166 6093 972
4306 4952 -575
6830 4166 -702
3334 5042 538
4979 343 737
5820 2829 -149
2837 519 -259
7798 4638 778
2597 308 78
2008 1221 502
8399 925 989
3058 702 930
8068 7741 -636
8059 8627 6
1805 6087 250
2548 8094 925
6866 6069 99
4310 3366 78
5227 6073 -221
4288 2946 954
780 1460 422
3008 7292 -887
1769 754 292
3436 248 -876
7326 1120 -862
7795 369 -425
412 1766 502
7200 7842 939
4086 2186 141
1500 664 -721
2147 1746 452
1754 3042 988
6206 2244 679
1213 6639 -65
2252 3497 -281
7174 4668 486
4187 5279 -693
2395 5850 503
5554 4091 548
218 4321 -161
738 3189 -316
7182 4839 177
2753 8335 -145
6197 7629 106
7924 5304 4
4696 7568 660
7708 773 353
1146 2059 571
3114 8240 551
7514 2231 986
1310 6723 64
1713 197 318
1555 5450 564
7161 7314 349
3583 2502 22
433 5632 -600
7992 521 372
1675 4576 857
8271 7259 -502
1477 4235 -513
3775 7739 86
2174 4998 906
1397 4246 468
2407 3070 -159
7749 5098 -282
212 25 -396
1253 7945 399
4704 2430 784
8172 4934 734
8112 2681 -500
1788 997 889
1924 1382 -946
5285 1615 735
3215 1449 -598
2687 2444 -441
8221 8358 500
125 7708 -712
4296 5757 547
2257 7728 615
6601 539 -48
4921 704 350
3458 907 695
1194 3263 841
1793 7765 -965
3765 5057 828
6019 451 -853
5128 6994 549
5808 2318 85
6704 7183 -754
2611 3557 92
4602 1471 -945
4869 2998 312
7662 5952 -270
703 3292 707
2834 8043 -274
2935 5714 -435
3709 3405 -757
7746 2372 738
3886 2435 456
2055 6409 -495
4984 5478 527
136 4572 -23
3583 6591 -402
2263 2047 975
7526 7703 -877
2877 6721 -389
7519 171 -656
1801 1227 160
8408 5275 821
2932 8299 -923
6027 462 637
3203 5780 -558
8183 7736 -122
3344 6096 -104
8255 2122 827
7775 2334 363
7372 1055 612
5633 4464 334
655 6391 -860
3574 2329 741
5822 5812 -227
4853 4057 54
7390 8014 458
4547 6122 574
6069 3229 -4
998 303 516
5170 7021 258
100 7821 134
755 2072 649
78 762 22
2704 2134 -228
2300 1545 -170
1223 8512 -81
5652 8516 -747
6876 640 -979
4520 3217 -726
225 6278 380
1660 8470 542
6570 4956 278
7176 5539 549
206 531 -75
8542 4367 -931
7148 3104 -836
4546 161 863
8213 6374 -41
3339 1249 -656
2878 4513 520
5488 6419 -246
153 1568 989
1378 1088 -928
6579 5362 918
5337 5389 -793
8597 2059 -787
802 8424 -783
7755 3228 350
2850 4322 90
353 816 658
7464 7342 217
3433 5993 944
612 6711 -605
7445 6156 -219
1036 4932 -790
436 6091 -518
6658 5657 448
6304 4178 -704
6163 740 643
1539 5427 -944
7006 1339 865
3805 793 194
3546 5344 -569
2146 1143 -95
2970 5553 129
1319 5706 -136
20 3074 356
843 7180 818
7817 2877 244
8139 6886 427
5712 6666 71
925 4051 -846
5848 3608 311
834 2328 525
5097 4175 933
3904 3864 670
2408 966 241
5789 4164 761
1792 5123 555
4047 2361 515
2030 5988 905
3971 4812 -179
1610 1343 147
765 2467 176
6951 8059 722
7516 2958 79
164 803 282
8265 1177 648
4139 333 -840
8412 1781 -959
8151 7044 -323
6649 1688 -222
4648 1862 -305
1058 702 734
5744 5914 -6
4036 1444 -131
6295 1542 -721
6782 5157 -347
2726 1633 251
1437 4089 -719
6379 6183 134
5543 1214 501
4731 477 502
2083 3789 529
2695 1867 339
6616 7020 -403
7712 1693 -571
3136 7821 -915
6310 6403 160
1915 3412 460
7060 7425 739
3989 1797 211
1387 2367 5
2646 6428 -197
3858 3708 -750
8380 4206 -853
4152 3417 254
982 4309 654
5786 8619 251
6608 5104 -979
3060 5822 827
5585 4530 751
2037 6670 978
4914 2212 232
496 4568 -457
3719 6818 257
2591 7887 140
1153 8304 186
5574 5873 -186
8472 3649 954
2238 4309 -690
1893 7750 61
6626 4990 -904
5187 8029 366
2398 1031 -450
6389 1642 -307
7203 6684 14
1734 854 -901
3335 7418 849
7065 4750 372
1865 4872 277
3489 4098 316
1174 2789 -379
106 3737 -436
3579 7713 -162
8558 1101 222
2526 8561 124
781 5562 -706
5694 3445 55
6099 2517 645
2270 980 808
837 1025 -100
3601 2829 137
419 5710 -602
7520 1773 -538
797 3450 -787
7481 249 419
225 7303 642
4782 8567 -518
2560 2494 -503
1956 635 -223
2633 4148 -430
2559 4736 -449
681 7948 -345
2025 2350 -500
6684 3295 -313
3962 4866 -519
947 6925 -131
3214 2296 732
6935 5688 -357
607 6685 332
8369 1835 -139
7088 3648 -162
3573 5147 -391
7261 5172 -209
2104 3054 -658
7984 5005 -187
30 4831 613
3427 6749 -676
8523 3165 936
7978 8294 -248
5723 3415 515
5507 4349 -943
2426 5948 882
8602 7972 -727
4083 1493 246
1932 6508 -100
6920 760 168
2458 7152 289
3732 5304 -167
4754 3435 -403
5474 7990 -25
6858 4384 -451
8094 2686 -145
3207 2118 839
7740 7711 722
6859 193 -537
4596 7581 852
7738 1223 273
1501 6424 895
6335 7896 -308
1596 1889 9
2170 4593 -283
2590 6852 547
7262 251 -683
7273 5896 622
3375 7545 -368
2990 353 -16
7747 6256 720
6536 4559 726
1465 5322 173
6505 539 688
214 3735 697
790 7563 -676
5873 4178 386
2460 6792 -894
4013 6605 -322
2028 6363 64
2835 3070 43
7570 7423 771
6554 7657 436
966 8464 948
8458 1292 744
15 6680 451
7823 6645 -688
5599 3944 519
3871 7225 -854
6344 8495 426
560 7980 88
4180 1284 510
3514 7115 8
6300 538 366
5398 7529 406
6401 565 826
1047 6145 135
1935 4447 495
7559 720 -887
5183 7509 -61
5584 3411 -622
7945 5610 -532
6589 779 488
840 5858 -408
2872 7067 618
4736 334 -832
1541 4723 736
7862 6743 114
3916 4997 946
4768 7655 -941
7803 8372 407
5106 2113 -60
2600 7123 485
3282 6178 42
1103 4659 829
3012 3180 776
7007 8429 961
521 2709 -898
7424 5455 623
5609 1516 59
5357 151 -165
6274 3124 179
1826 2244 -496
524 6774 -671
1527 5170 -575
8236 520 -774
7522 3912 -149
4182 242 914
7394 5400 -781
274 8421 -455
4334 2090 -477
8223 3469 392
7326 7757 912
4500 4064 528
2235 4752 -178
8356 2197 -840
1832 4487 -103
4165 6037 -36
6965 5725 -877
2047 6476 347
5599 4151 -977
4155 3688 980
4116 2392 179
4648 2902 -178
4323 8215 126
7861 654 535
2510 5843 -98
1084 8347 -525
3510 5657 755
5333 3741 946
2008 5434 0
1124 3406 -802
2770 7236 -15
864 5837 -970
383 1166 -298
3061 5071 607
3330 2606 656
4417 40 -360
2775 8339 -877
7933 5681 930
8 6449 406
1978 2444 -709
107 6903 -189
3110 7381 914
2746 2050 375
4565 7831 621
1773 8075 426
6290 3259 -651
7181 5271 -307
59 230 -344
3561 7525 907
8448 7047 436
7014 1350 -480
3182 1326 -55
7770 6434 -733
4590 6800 610
4145 1839 -626
7268 2110 130
4922 1417 81
6799 2034 639
3495 2017 204
2756 6015 197
1209 5818 254
5176 7535 -616
5637 5495 -518
844 1368 -215
3233 8184 -547
6355 6484 -572
2415 4253 -843
3904 5744 -185
7601 366 -753
4505 8420 934
7637 5427 303
3771 395 -7
5356 5394 386
3072 1732 -597
411 1781 -176
5868 1566 728
2552 115 424
1254 3488 -209
8418 7056 879
4072 8409 808
3220 1426 -321
3611 4967 -653
1548 4873 -191
1740 4895 596
6461 8267 -936
6245 2496 275
7403 3581 -688
7896 7449 -871
3904 693 476
1145 7280 -166
3433 539 -740
8082 7427 188
3090 2371 -124
15 7727 198
3884 3122 -967
8474 2558 188
1003 7707 276
2411 323 -107
7997 558 37
3287 5202 447
772 1959 -684
3886 3952 492
2243 703 125
7195 7192 -607
2907 2528 -852
3090 1402 141
7847 1196 620
3443 6848 190
468 5787 -366
1030 5694 380
2645 7709 16
3186 7286 585
3032 7096 -803
4003 6480 801
7310 5532 603
4673 367 -157
2440 7889 253
5929 350 437
1811 7974 630
2246 4087 -352
4707 2575 976
6996 4814 589
43 4007 934
1198 7951 -819
2022 591 44
5841 7511 -128
3725 5859 601
273 4428 -500
1579 6626 204
7337 3356 35
3958 5374 520
8199 4567 -855
8193 4331 794
4851 53 -557
6598 8117 -710
8145 6893 350
294 1119 678
2924 7715 -50
2519 7840 -340
7528 4878 -974
8488 8111 -7
2671 6349 -362
3805 73 -301
7994 5104 -751
1034 6231 -251
2569 6845 -271
3573 5958 -173
7579 7850 744
3847 4610 -8
2854 4298 722
524 8624 -494
1924 1749 -993
4906 3208 -917
205 3256 623
7362 6283 420
8180 3020 873
1275 1619 796
5218 4356 98
4185 4394 842
4488 241 401
4370 2442 161
6968 6669 496
6983 3714 -374
2728 343 443
1759 3076 -725
1029 1362 -520
8384 6446 548
4497 1261 -201
3704 4062 717
3903 7288 843
3127 8384 -583
1553 2822 682
3452 1806 825
4666 1316 -187
3432 7837 351
4934 360 12
372 909 842
8052 8162 -485
5078 7323 819
7548 6023 -318
858 3927 -58
1706 6006 -14
5958 2722 508
2423 1888 334
5442 7245 -827
3077 6973 -731
1663 5809 -427
1756 91 964
6450 8373 963
6193 3759 818
3271 1713 -653
23 4329 -187
4068 8189 597
6911 3450 505
7887 7864 -989
3505 7203 -334
3808 7507 -250
1258 7096 -281
5802 8589 -822
3599 4329 129
1342 8087 -523
6043 4172 12
4477 4960 554
3706 3730 -579
2460 4788 -769
2939 2847 -739
7639 7784 -557
1512 2510 -77
6314 2373 477
5271 386 -187
7554 964 -932
7080 2917 -937
6813 898 -234
1991 5837 231
8390 2900 850
1487 6607 -593
4446 820 785
806 111 292
1334 2893 -872
7616 4857 -145
1903 1069 212
2672 2254 -321
1683 6018 -198
2209 3586 -950
3990 5850 918
4898 4462 271
4688 8201 202
8341 2931 -901
3426 2943 -835
8170 7332 638
7788 3140 875
3429 5641 668
3144 2001 -168
3795 7623 290
6125 8394 -575
2987 1725 -441
3086 853 -83
6597 5383 439
905 3734 -304
5072 1563 -344
4291 4149 303
1571 7910 245
2216 3862 641
2883 8180 211
1327 1608 255
1073 4278 -58
3713 3925 -825
5171 4476 -250
7922 8586 354
5532 5660 368
897 2524 -130
168 6311 626
6393 1502 327
6827 1869 -412
5351 1791 -401
4086 5043 695
7291 6230 824
7 5734 664
8120 6133 13
4030 2140 -799
5693 6285 567
4129 4747 -367
1409 7058 -179
1230 2571 -710
7953 5944 935
8416 1214 863
2280 4652 442
2943 1645 368
5373 5960 787
4194 8099 -234
3023 7115 -202
2904 8049 -71
8242 6524 -725
1829 4973 -648
5304 6775 368
4933 8177 -313
6584 7528 377
4491 6116 515
3562 4381 952
2906 1011 295
3012 6954 -961
5378 4407 -335
4931 7782 346
6542 942 228
6099 1733 229
3714 809 251
7175 3753 -570
3902 712 -811
3109 8522 -321
6093 958 753
6968 2216 -278
2356 2936 -855
3410 5909 554
1750 2183 391
151 7946 -807
4821 1629 253
5504 3230 -843
2455 4934 719
4927 3743 -123
749 6544 -359
5863 4456 588
8553 614 -439
5234 918 -539
7115 8069 101
4026 5900 -819
6735 3939 276
3730 2157 -23
3297 8479 -63
7310 4702 -134
5339 959 946
5448 2772 185
2420 7199 -334
1197 8584 -540
4015 2858 345
409 2600 303
8277 5493 -755
718 2331 -448
3226 7699 -814
7605 2708 614
6977 4713 -122
4486 8281 -140
5569 574 -913
5077 8029 823
6644 7132 188
8123 7582 -497
1778 3501 -990
6569 4993 -566
2786 2005 116
325 5904 -63
5382 2340 -224
4821 168 -987
4383 2020 -945
2872 481 -849
3211 2370 927
2451 7372 -601
3224 8620 -875
8544 5037 373
3502 4469 -275
6706 4030 81
1627 5083 -624
5590 2338 -308
2060 1113 -313
7966 1213 -281
104 3459 188
371 6288 524
689 5298 341
1792 1970 -613
4775 1826 -942
2884 887 202
3445 6878 504
3707 2927 939
8184 5684 -448
4319 4801 -750
6170 1538 883
1570 4810 203
5823 76 -768
1667 1363 680
2305 592 -915
616 3137 53
5516 4531 -479
6841 787 873
7438 6740 104
6373 6554 242
5829 671 -754
5119 3189 473
954 2980 -748
2247 4328 229
6603 3482 -113
5062 1040 -389
4804 5211 -825
4995 2858 314
2329 2931 -685
4092 7348 271
6216 6280 685
4794 893 -234
2688 6056 517
2097 4849 257
7259 892 176
573 8531 -910
1779 4011 670
5000 1325 913
1563 4043 763
1303 7335 -31
2205 7709 -299
3460 2353 -467
2083 7260 -869
7814 2592 380
1889 753 -333
3695 4200 42
1540 3212 -753
6247 5741 882
1455 8590 -159
96 3100 607
8474 2801 780
8473 2461 -592
3213 4825 832
4940 2194 -838
191 2968 986
7275 5035 -751
8516 2597 414
180 1408 69
7607 4411 -426
7718 4000 367
5138 4658 686
3025 3088 865
7923 5075 -109
5207 1078 0
8396 8464 218
6571 1804 -483
1163 2911 153
7637 5323 827
445 7890 -954
2469 5597 504
6157 6281 -921
3077 6373 -481
3027 75 381
5077 3042 294
6026 7663 -910
7824 5024 -407
7727 7064 521
7601 986 571
1652 1382 -532
6053 3836 -161
3064 2425 587
2962 5265 -237
7925 5625 735
925 7680 297
3550 85 -360
5132 7619 43
810 1260 661
7338 5637 443
7019 4955 374
2683 4075 -236
4479 8243 -595
2992 858 -603
3094 8588 206
5166 76 445
5913 149 -124
5168 7157 986
393 5258 260
1818 8443 485
3406 5387 171
5116 8584 88
1749 4786 99
353 472 541
5922 5743 -446
3183 4892 520
6150 5661 687
4054 4501 496
4179 3101 -454
7132 1900 -281
6887 5730 -989
7887 6770 870
7695 177 857
8565 712 31
8199 134 -814
7986 1389 -476
1486 7848 881
1150 5535 952
2621 2118 -515
6545 7085 125
5737 1840 281
7087 5307 -406
2418 5595 722
2412 7597 -202
6559 1436 824
1895 4709 -210
2655 1371 467
4612 1477 -731
4394 7781 -733
5740 3611 185
1947 4582 792
5403 5477 486
6412 7992 -65
2492 917 185
1497 52 70
2555 6110 -426
5491 6354 668
6064 313 -772
3052 6430 -82
565 2110 -971
2187 6596 -880
2599 4481 778
2661 4246 855
5786 139 716
2911 7466 841
2682 426 -585
309 176 188
6751 5057 -520
4937 5552 -645
8190 5083 932
3958 428 44
8535 2987 171
5882 4066 -703
2748 306 -668
6116 4637 580
2243 301 -136
4233 1297 857
6012 852 370
2921 5928 -900
5521 7940 -994
4243 1896 -783
7107 6713 480
5663 6796 -762
2701 4317 898
5416 2605 -982
3114 1560 821
5695 8137 -824
8464 3762 101
2101 1638 141
48 5463 345
6359 6172 469
4442 1944 -878
2704 7169 -38
626 5879 524
2702 2339 -549
6632 8138 -245
56 6281 422
4752 3053 512
5183 3492 678
4854 3522 266
115 7371 -518
4657 1967 917
6745 5069 870
4098 7413 598
8353 1759 937
6487 5317 -651
8060 7794 -197
4923 3929 -668
5070 6855 550
5191 307 772
893 2262 87
6971 4072 331
1664 8200 -575
2564 485 805
2384 5125 493
3409 6420 337
8069 7116 -930
4451 1279 269
4995 2013 572
7375 3479 91
7398 3319 -172
4967 7657 -370
4305 7069 910
4776 2238 -978
3792 8419 908
3754 2519 -604
2597 8195 -870
8388 1530 -669
5018 3303 408
5880 7519 163
7343 6930 647
7910 2047 998
8420 5431 660
797 8165 93
3423 2451 -132
5208 777 920
3315 1813 -12
5424 8586 -668
8435 7987 -195
6845 7620 241
5413 1021 59
6838 6655 -381
4112 4247 -130
4146 3514 -265
5621 4159 -293
6008 6857 -585
7333 5653 -247
1868 5587 -982
3886 810 -548
6390 1057 280
1778 3209 -783
7675 6563 353
6330 5670 123
2692 2533 99
3398 6375 -394
7041 2285 388
5742 5526 -789
7093 804 438
3857 2354 42
3756 1856 587
8497 7125 283
806 2658 -141
6969 8323 141
4309 1846 -903
1788 5351 580
6580 2939 827
110 8518 169
6207 201 -492
6806 6719 -717
8191 6355 -90
7516 4907 -658
5085 6186 621
7930 1818 -805
6345 2901 491
1873 3912 -63
1064 5706 941
2727 507 -225
2409 808 -340
8550 1932 215
4916 2721 353
8261 1121 -499
4428 6600 436
2177 4886 -87
4854 3773 -311
1756 1024 518
8543 8315 -175
6810 8028 -653
7523 646 345
8019 4025 -889
7665 6774 338
6522 350 -357
8064 3229 124
4873 4097 796
4647 6674 544
