18
820 807
863 399 871
841 94 274
843 532 812
62 933 179
627 210 -319
307 27 307
253 300 -509
111 760 947
144 665 642
405 491 795
34 715 -253
110 58 809
758 623 177
803 571 -342
366 671 134
276 751 -69
501 532 425
212 710 -600
556 218 -891
724 223 393
789 235 961
215 73 155
120 860 -410
451 180 -241
271 2 961
239 17 429
850 341 703
585 114 -468
330 278 -484
432 236 -855
177 497 -648
368 910 477
143 146 416
231 573 260
114 303 942
89 844 -192
414 491 -234
690 778 -817
579 616 811
148 690 703
830 615 -43
515 329 -168
503 706 -116
186 213 -811
631 516 982
305 901 136
475 170 229
726 724 405
171 545 254
535 426 529
755 771 484
589 677 847
622 841 -603
781 868 823
556 298 332
172 200 756
396 32 -87
220 847 -94
655 804 40
880 329 207
72 45 824
923 701 731
7 315 -681
226 205 -661
772 239 58
208 382 -615
566 422 -397
121 649 303
282 84 165
425 775 689
266 189 634
870 835 -161
673 160 -186
658 265 -20
277 372 -289
742 103 -985
126 587 346
621 809 91
478 95 400
747 140 807
273 839 -495
603 744 -602
885 561 -600
179 674 -247
764 860 173
281 826 872
759 637 -861
826 691 206
341 576 686
27 695 -433
633 37 -724
290 738 540
347 916 -974
538 365 503
251 200 -432
880 176 192
108 4 297
925 931 159
931 807 123
575 624 -549
354 827 912
139 309 -359
570 816 688
283 128 -185
762 335 853
860 929 629
134 352 585
187 473 -120
288 354 215
820 36 -668
838 855
427 810 494
23 200 -786
85 604 -612
705 690 -84
206 551 102
826 633 329
356 434 -86
713 675 -134
127 773 715
238 532 -210
429 326 -840
119 496 619
663 421 -940
571 105 -697
618 775 -595
737 673 66
285 819 834
641 200 -430
94 44 -463
782 521 -501
538 645 -182
609 426 -5
519 392 -541
698 434 790
233 828 431
745 459 -433
19 652 783
588 335 -721
86 249 -661
670 519 755
428 420 898
821 603 -214
788 127 288
421 495 -506
672 616 -887
38 45 859
76 414 186
475 328 -654
407 197 430
554 782 -501
698 45 179
748 674 -869
829 80 -164
295 420 31
60 772 458
760 660 -54
105 808 844
498 415 -499
755 64 -622
830 131 -336
181 129 907
758 489 619
469 249 -132
102 154 -571
438 671 532
527 794 -822
675 651 293
94 407 893
71 708 13
85 63 116
360 128 661
443 242 -844
766 660 -147
583 197 -204
699 630 -133
57 209 429
768 190 116
759 658 -890
70 279 -573
549 745 448
434 657 282
242 467 -817
152 250 200
159 643 778
544 388 62
33 281 707
650 554 -537
694 272 248
198 492 314
799 140 -358
201 385 -664
535 194 -759
793 545 -44
240 266 -946
761 364 508
333 751 -497
229 484 621
324 836 901
80 136 462
449 202 -808
607 742 -383
2 192 400
424 445 886
14 196 813
661 62 -153
696 432 -894
284 590 104
417 747 -143
447 601 -274
294 388 660
305 283 949
430 326 962
169 281 -689
503 637 210
547 48 442
586 421 -523
104 673 -978
752 302 608
266 191 -910
394 249 -449
28 256 -61
488 296 562
389 423 422
292 534 -479
504 569 932
739 243 -430
53 610 -661
100 19 992
789 750 59
704 38 -199
703 363 442
393 733 -845
519 639 557
278 302 920
718 834 -343
112 6 15
696 452 -79
411 481 -528
773 224 874
63 602 317
507 94 -981
208 685 -672
111 387 700
210 337 809
728 716 -1
695 412 -484
253 130 86
578 340 465
236 426 -675
170 523 536
298 715 487
634 262 -618
141 216 561
222 110 -875
815 437 -557
603 91 -777
179 94 -157
295 425 967
466 368 -419
424 379 974
85 619 778
248 583 -137
721 310 -841
190 749 379
374 831 466
681 503 983
163 236 -916
812 159 -36
638 417 129
106 570 930
455 226 990
375 433 94
775 358 70
153 386 -351
593 30 -327
109 734 320
176 607 374
419 579 -273
12 438 -164
831 160 -72
50 489 -361
468 393 595
139 551 -245
764 829 -579
492 78 -712
58 823 -125
816 642 -603
170 733 228
370 152 -727
523 118 -601
341 572 -165
110 626 768
504 505 -245
736 826 1
622 143 -181
513 303 285
427 685 -688
96 379 -29
250 730 -700
513 108 -592
526 392 164
124 49 856
783 545 49
507 13 682
436 200 -914
789 806 -903
828 355 292
475 335 355
382 188 -624
390 18 446
673 622 493
745 64 359
141 172 958
53 637 -943
397 647 962
410 116 -897
629 68 -665
111 308 588
655 138 132
123 495 -924
39 181 264
676 756 532
47 754 980
344 507 -316
61 187 323
644 736 -332
182 93 -632
775 454 655
687 183 960
186 505 840
259 668 392
192 690 380
118 214 649
616 639 711
102 195 -828
139 510 0
79 122 110
619 553 443
413 417 678
662 133 -628
682 215 -377
832 604 774
553 737 -368
243 734 452
187 260 484
765 747 796
35 21 -296
423 18 11
622 395 -862
23 353 -109
838 466 -568
105 667 606
817 249 -523
796 157 -563
323 161 781
726 671 -457
172 444 599
220 760 -351
807 413 213
28 511 938
715 101 52
659 386 278
455 399 400
341 633 715
467 833 914
585 46 391
483 681 -770
370 204 -254
400 201 -742
405 315 -454
474 549 -422
714 755 -185
204 416 102
817 708 327
91 694 -725
191 646 -975
193 43 773
210 42 -645
721 235 729
202 110 94
52 507 -87
307 28 367
581 3 -39
285 167 223
483 327 147
101 89 302
242 676 -46
557 296 -81
34 461 -78
461 196 -746
201 322 -749
503 567 200
407 722 -906
325 113 -262
187 541 225
682 497 245
838 431 529
233 474 -421
105 584 208
15 761 -974
119 108 -917
252 424 -721
409 422 565
138 175 833
726 771 640
140 459 608
697 541 550
732 275 -468
817 261 -45
571 573 886
44 715 -667
124 47 -925
682 632 -702
551 804 52
752 759 813
143 128 946
57 439 232
459 452 494
46 378 546
617 128 165
293 127 585
559 755 336
456 94 -175
147 598 -912
607 214 577
461 608 760
754 141 -514
12 639 755
219 144 213
475 737 -146
14 322 127
167 172 -313
483 463 801
228 618 -668
349 434 -668
203 393 -951
452 424 -913
418 99 853
718 489 365
650 834 -794
117 460 -26
733 770 -589
265 616 643
789 314 -136
244 779 796
221 379 -550
645 278 -521
820 189 -874
660 307 709
796 409 -354
105 589 904
129 379 -302
399 124 364
491 441 -332
644 354 741
287 414 -33
27 192 -892
381 752 -867
167 755 828
115 342 -65
645 825 -120
97 252 805
389 723 -379
715 145 58
569 109 896
43 777 269
91 365 -30
833 253 413
443 452 -301
662 75 -785
618 426 594
529 242 360
456 184 400
741 795 869
682 487 -413
125 252 792
342 227 -55
779 418 309
163 104 104
765 747 417
544 85 -51
518 794 119
282 199 -85
584 75 748
772 542 896
678 537 822
434 72 283
262 393 -850
278 340 516
718 733 262
205 824 969
636 187 -405
645 609 353
297 630 -12
433 599 38
565 379 997
675 105 -318
604 369 61
180 41 765
782 406 -820
261 164 297
824 290 -543
407 834 -615
387 561 977
101 332 -97
196 72 -472
622 568 819
353 203 662
433 604 -298
554 92 -370
796 347 776
653 377 564
414 353 444
700 266 154
128 227 -360
127 243 -244
425 245 677
230 328 -762
743 457 -273
476 619 218
837 104 583
658 382 432
78 667 -141
434 801 -324
73 143 75
211 794 -216
324 135 -84
506 670 -478
212 132 -493
318 646 50
418 139 -507
747 408 -778
271 15 497
126 227 -736
430 512 538
770 177 620
232 827 -227
621 501 -916
694 192 -459
60 814 160
816 611 -670
640 757 915
544 459 319
3 656 850
681 108 -167
191 178 979
473 281 -312
239 503 320
782 433 319
164 736 -806
664 271 985
219 511 -37
190 320 -734
756 773 -470
743 654 637
8 591 -584
120 400 -92
480 441 -384
794 438 520
32 630 259
240 701 -832
247 98 -204
25 88 267
724 381 -33
255 18 715
539 805 -593
412 156 948
748 86 -261
675 111 614
220 710 -838
750 476 -347
412 725 794
480 607 591
493 217 436
442 753 -983
163 46 897
100 653 465
686 73 970
103 790 893
770 106 13
422 557 -795
427 211 965
196 753 -617
641 485 -538
227 781 -190
76 47 450
297 619 -158
621 670 -596
696 392 868
540 125 -863
531 24 -505
837 761 216
675 214 -268
340 430 -802
200 486 781
547 637 -883
661 100 -874
485 76 -776
282 573 484
20 134 -435
702 215 917
265 124 209
451 772 962
729 340 692
705 253 -741
665 509 -808
320 620 -555
527 440 -845
335 300 -722
657 90 -752
334 464 837
7 660 -751
706 356 -598
475 349 784
730 88 -209
289 837 -868
34 276 465
803 684 499
597 816 -646
62 418 -448
419 518 -375
109 385 694
794 560 -617
531 677 -38
310 514 -768
30 777 -497
523 604 680
369 835 -60
481 195 -121
628 808 826
95 345 -268
630 334 -104
131 330 -680
539 679 -526
266 423 -660
414 692 -199
509 707 568
146 244 995
72 606 -327
728 347 -8
419 361 750
380 649 244
815 382 701
462 718 21
641 791 -754
767 121 739
128 84 397
408 791 -197
96 182 230
606 514 -127
659 493 871
474 830 158
16 751 427
514 385 -500
580 549 -210
67 378 -421
112 609 570
681 695 717
454 12 585
516 107 148
674 509 57
532 247 -720
277 266 554
744 238 -358
548 176 -170
818 260 309
711 568 282
622 102 -825
546 809 814
670 397 -276
182 71 251
547 251 524
77 272 -707
101 139 657
452 466 -931
796 579 801
531 252 314
509 128 478
371 460 -561
77 370 957
259 172 -982
251 601 2
328 587 -493
464 814 949
712 386 45
694 753 -869
214 127 -830
681 599 521
824 607 -189
774 166 933
345 584 352
527 750 660
309 438 276
459 329 -669
668 442 -245
594 381 874
300 518 -58
805 506 186
195 254 -779
763 492 406
107 724 606
325 15 704
93 84 -65
739 685 -537
141 493 94
308 453 806
647 91 -648
494 27 -653
118 682 51
817 222 -683
443 358 -573
824 156 -983
56 84 -508
801 118 -103
212 625 332
48 395 189
790 178 487
486 782 -217
482 422 645
173 269 360
330 659 948
790 482 -352
158 78 14
586 511 -284
248 558 -9
460 806 -399
733 635 -20
550 589 -242
780 217 -988
114 147 -61
774 445 584
341 580 711
466 754 -862
72 749 -791
269 815 -334
682 333 -477
223 692 894
424 784 -118
236 633 808
298 528 -673
153 503 -990
346 349 -846
386 571 63
319 576 -516
676 546 -457
624 131 154
646 215 491
308 624 -974
713 699 276
226 132 -286
560 660 -370
697 155 -389
300 579 -193
283 195 -904
34 513 -815
732 433 -892
827 182 220
641 389 -717
573 425 112
44 176 113
3 827 -417
220 754 -167
272 238 -976
753 178 -195
582 770 928
830 799 610
353 783 -577
328 23 105
788 317 -269
274 588 552
645 586 15
326 111 -205
790 716 763
485 717 456
572 379 -846
587 713 -35
103 135 -137
280 516 325
445 673 752
330 477 147
50 782 721
422 281 -334
106 627 917
701 471 616
346 818 93
256 327 267
538 274 906
400 55 -828
200 364 419
733 739 440
795 675 -348
249 54 62
528 573 -524
143 454 837
818 663 598
567 491 -592
476 768 -312
546 628 966
240 279 24
544 281 -728
805 712 -468
558 134 -147
270 413 13
553 371 153
625 812 148
616 33 -128
814 450 920
386 652 661
828 58 196
569 541 770
275 321 41
502 668 56
330 521 -948
94 340 844
702 33 988
503 230 -575
357 178 101
301 359 -815
448 295 261
333 592 539
721 689 848
106 247 112
740 620 66
457 654 -811
149 20 -797
337 586 367
103 239 -413
506 122 370
605 151 -359
193 279 999
461 213 -160
634 534 -379
495 488 -588
104 621 -422
57 584 737
255 98 -108
71 288 603
402 377 362
123 254 300
513 636 253
744 231 -736
5 222 122
776 389 -504
51 158 -257
56 59 686
153 162 -630
126 195 -946
755 818 680
211 95 -829
835 549 155
349 480 821
114 550 183
357 60 -899
21 286 875
108 495 -584
574 540 -885
54 175 715
327 361 -178
412 823 753
378 68 -712
724 70 991
26 823 89
389 20 271
205 598 794
118 318 -710
495 89 -797
397 224 976
348 76 675
358 794 -44
170 658 407
126 45 199
716 350 189
292 412 -968
4 631 -241
46 39 96
116 504 -576
405 186 558
515 481 -753
690 429 229
515 638 -830
461 678 153
783 773 359
405 43 589
810 106 -506
666 813 126
586 616 964
227 164 -13
64 145 -798
831 568 -405
129 227 -721
90 694 651
369 619 424
668 444 627
330 346 498
720 735 -921
666 437 116
64 782 -747
432 650 -859
221 149 -919
120 69 712
191 641 330
76 386 7
121 176 -550
601 481 421
180 203 859
328 476 -276
776 582 -612
412 8 163
280 460 860
97 549 3
21 277 -268
749 633 70
54 689 604
60 685 -355
513 653 -911
457 288 427
534 415 452
665 244 705
374 378 -879
167 235 -650
115 364 -205
574 435 -426
28 335 591
773 204 -973
380 306 285
363 6 -432
240 567 673
602 13 107
763 279 338
521 670 636
438 837 -582
802 587 686
310 639 -486
626 551 -473
359 798 -422
286 780 998
217 251 261
343 195 -371
248 728 -636
611 480 -239
179 258 237
28 782 -377
195 400 -693
820 238 -720
810 752 633
654 456 631
398 430 -57
762 23 422
473 243 -204
744 671 935
515 18 917
131 317 389
397 3 182
830 586 -817
714 526 100
125 720 -392
218 636 804
270 773 -277
367 595 76
513 377 769
397 71 226
92 637 -228
4 360 952
284 430 -777
231 752 -735
830 920
315 489 22
152 389 179
760 203 -764
473 774 801
294 58 -701
727 220 -541
411 707 35
681 185 712
494 194 16
456 700 191
499 476 -41
19 714 -173
342 415 426
465 744 -409
115 507 -363
811 535 412
478 481 -617
508 773 410
772 735 132
104 743 -566
368 555 -949
607 567 -533
40 21 -475
249 410 360
556 184 206
138 139 -522
457 347 -169
149 440 480
829 60 -666
1 801 328
664 223 -124
667 406 207
686 110 198
137 212 -593
82 272 -296
787 235 -517
555 760 -87
236 616 -74
326 15 648
255 787 -42
167 628 942
395 165 -573
282 122 -140
104 53 377
717 635 424
231 627 -684
732 340 -288
347 120 229
387 313 651
133 166 307
812 482 -331
334 10 -660
635 543 157
465 744 -840
388 161 611
664 172 -434
774 377 -440
669 405 207
300 648 764
815 617 -19
511 23 419
662 638 -122
524 19 333
411 545 -739
636 744 683
411 787 747
485 383 487
475 218 -546
455 667 879
557 247 -255
630 447 -52
487 345 193
367 787 -192
171 127 -524
452 329 -922
767 312 787
819 169 -381
35 391 279
663 810 436
802 309 -727
400 394 -933
642 358 -737
19 363 486
146 571 -414
210 588 5
607 87 -954
504 184 752
392 578 879
804 410 643
600 168 -35
334 134 -526
312 509 916
28 605 -510
29 464 -297
341 70 672
48 246 -61
7 42 979
723 114 344
343 352 -435
288 85 -109
371 158 -363
473 509 -851
111 316 902
548 650 414
805 710 -191
53 760 790
730 774 -485
259 54 -675
68 670 -933
731 494 163
335 615 317
267 545 605
812 458 173
403 533 -356
570 703 -654
56 395 506
262 438 -726
337 83 792
172 610 -253
245 234 -276
786 760 -247
394 216 862
771 580 -5
571 751 376
226 633 -724
369 509 -757
170 528 269
758 11 -341
727 614 647
395 129 548
414 828 3
778 231 812
549 185 -308
150 358 135
210 247 -171
355 130 -314
99 1 -988
280 312 221
72 517 -141
747 517 536
261 463 237
403 399 499
480 328 119
279 421 -676
198 446 174
151 754 -635
369 154 914
296 410 -902
319 370 -116
662 386 262
535 814 570
809 25 74
627 148 -334
52 452 -382
161 451 -287
267 632 953
84 521 955
226 746 -201
556 607 206
281 478 173
730 238 233
87 702 909
128 170 780
768 33 -45
572 684 -760
365 708 543
207 208 -408
805 144 85
505 226 -735
324 613 -1000
612 340 -528
621 570 738
401 136 -602
714 323 95
648 236 -798
104 135 401
787 380 77
30 693 -295
537 623 -48
180 676 685
428 810 -208
222 468 -977
66 3 682
641 450 92
283 644 903
634 661 -757
19 597 547
523 306 -236
452 36 -601
660 721 -85
325 99 -546
624 357 472
417 195 828
420 507 -857
760 731 -742
651 508 795
340 503 138
128 219 -657
234 355 960
134 4 -400
189 521 -36
348 712 541
96 190 665
296 348 -803
84 177 -327
518 672 381
352 638 704
707 417 198
485 162 -15
15 743 615
18 266 971
78 443 -308
418 362 567
216 693 319
562 87 812
499 790 -385
598 647 955
100 406 271
477 780 382
556 548 -338
589 748 -968
292 127 261
382 247 770
90 282 -746
197 657 181
503 748 167
754 261 452
61 55 -638
418 642 154
283 189 411
551 488 -789
526 661 782
153 552 206
368 687 653
284 399 428
431 330 -796
60 706 715
221 605 94
554 113 923
752 393 370
769 418 223
260 19 754
619 160 -581
248 290 -752
191 613 -697
442 556 -394
633 249 308
123 216 -706
93 824 -717
513 129 -171
811 142 -772
258 503 55
109 789 432
34 138 388
287 194 -6
166 755 -46
349 5 599
672 3 -606
329 149 -1
149 155 -915
306 423 -502
329 631 -470
316 126 -592
628 371 -882
333 497 -307
534 452 -487
131 143 516
49 279 -148
521 824 -172
786 113 571
729 624 638
8 711 478
710 618 -615
81 528 322
729 283 -270
675 545 -456
197 179 333
489 106 -451
681 176 -125
156 68 703
155 357 -691
426 131 -471
779 661 831
608 128 -150
77 302 265
789 227 755
777 166 -918
351 411 -946
205 573 -901
81 2 -304
725 25 939
114 84 -484
222 255 -91
428 601 -892
8 245 289
376 11 118
530 143 -125
762 509 208
88 830 -165
665 328 201
37 86 454
224 767 -830
544 679 922
482 415 683
118 442 486
375 367 -172
380 190 701
150 18 621
771 16 -143
653 494 925
787 634 673
362 470 502
765 721 317
287 539 58
348 126 -737
663 59 -55
255 332 281
796 677 -528
191 47 -202
45 720 -726
507 101 -846
69 783 -985
663 684 -724
49 758 -849
413 47 -859
465 307 673
168 736 -304
180 699 587
40 635 632
12 702 -728
763 596 -871
657 142 -696
75 377 405
173 273 -235
231 346 -55
806 672 -540
464 108 849
538 827 31
803 815 -934
664 68 32
666 476 503
523 143 285
66 74 792
57 390 525
624 751 694
223 103 70
154 76 469
578 232 -547
503 773 289
187 100 -847
659 826 689
599 379 855
185 812 507
674 420 136
369 370 887
717 789 605
566 431 639
17 47 -265
4 257 -684
781 680 353
193 162 443
454 52 -377
621 366 -394
97 567 -538
67 793 -745
525 394 211
170 739 97
112 292 -265
157 84 754
804 154 878
330 39 222
683 807 -168
8 406 -100
161 777 -107
606 344 215
456 761 -195
808 552 763
163 439 -92
754 689 -812
468 198 -451
615 429 473
478 243 516
560 749 437
306 508 -920
264 321 253
242 828 463
271 527 -395
488 826 648
437 148 -470
273 616 -44
535 742 -368
403 812 -68
261 290 234
194 783 -317
351 577 -375
509 206 872
432 695 -438
97 496 -710
186 627 -870
600 70 416
84 724 -223
300 138 -531
213 496 741
547 148 386
765 213 818
82 643 -507
162 191 252
454 100 555
357 102 701
554 473 789
636 653 -14
683 14 799
641 434 -649
825 463 933
549 72 319
487 264 -777
82 32 -130
489 823 -682
474 298 -783
393 465 -849
557 303 -857
69 42 983
217 409 -297
671 153 -972
16 340 -955
424 714 -283
78 753 -140
682 335 768
16 609 -905
9 159 -755
489 152 126
600 786 225
667 606 401
794 780 115
149 252 -878
830 160 327
281 465 -828
723 331 -793
59 126 -774
293 9 -178
457 240 -381
255 140 37
581 696 -710
306 471 -598
585 717 -92
746 659 -541
538 536 -541
594 179 -554
566 144 8
168 575 390
132 71 809
790 668 -662
316 438 636
187 613 -214
718 469 879
449 340 -4
632 453 -131
491 687 -135
702 384 80
135 655 -839
261 830 -205
182 35 -976
817 311 -369
76 227 -482
63 497 -115
458 772 605
25 15 -713
39 243 766
319 814 -293
723 472 -233
429 783 -375
88 226 380
728 826 71
58 456 956
251 484 311
281 26 -783
352 222 -715
545 257 -658
336 761 147
608 627 450
214 326 4
719 39 -291
580 799 190
52 617 -779
54 309 -82
328 327 -143
282 210 -947
39 254 366
717 742 130
113 470 26
750 317 -346
713 385 -395
347 382 877
800 376 -744
290 420 -907
43 485 -974
588 797 490
126 500 67
57 77 -240
48 449 -909
155 264 -674
126 192 186
744 78 510
294 498 -407
696 259 281
453 764 664
368 183 -948
54 145 -838
301 234 -29
393 156 82
132 24 -302
725 822 -198
294 111 546
6 61 574
662 113 -217
252 1 -168
412 541 435
257 581 -393
187 470 111
279 768 292
666 83 555
635 355 95
174 184 -108
279 46 -794
248 746 827
514 336 498
93 355 933
249 93 376
747 312 -790
361 521 -80
815 204 942
406 95 -265
300 277 750
384 527 731
791 344 -82
430 82 -734
664 311 271
608 808 248
275 819 -910
229 96 -72
375 388 -160
490 773 781
18 249 -249
326 432 288
812 182 416
523 7 609
816 155 -509
720 518 -256
466 681 -453
176 547 -520
210 338 -991
43 503 691
136 674 -327
114 622 -304
548 89 -294
639 804 -515
580 484 -314
597 351 -416
58 697 -464
458 717 681
25 708 958
497 605 362
343 814 228
202 594 862
793 25 -531
163 801 -796
200 373 774
420 393 570
324 739 145
789 210 225
48 391 -651
62 163 902
436 30 238
671 817 333
321 221 710
35 22 -953
62 230 373
752 134 -275
671 57 -884
190 18 -191
414 136 -934
453 48 -452
692 712 -326
442 364 801
796 25 -945
185 625 -718
565 130 -673
820 360 444
319 488 50
411 129 411
40 744 -309
203 635 661
332 617 -354
305 744 -110
634 244 165
609 146 -235
515 457 -178
682 769 998
818 359 -944
574 776 -742
623 608 -2
118 516 50
28 121 860
178 362 26
384 394 -21
196 516 -72
429 299 -746
621 79 183
226 783 751
444 473 406
711 17 876
494 770 -127
576 501 -951
70 584 683
442 133 591
782 44 -641
703 428 -694
64 634 -65
480 672 386
703 370 666
400 685 766
551 419 892
266 17 896
269 566 -509
125 124 400
676 4 -680
498 417 157
487 113 -239
648 176 439
25 684 -925
17 303 -543
161 347 472
214 345 526
217 415 -179
414 173 -463
171 477 -859
439 176 -802
232 556 66
188 594 410
536 580 64
289 687 -910
131 266 823
597 824 -885
229 763 930
166 608 697
7 630 229
507 437 661
333 408 -980
404 420 734
56 22 -211
806 486 -168
504 249 -642
584 306 -964
448 407 -950
457 180 842
786 170 -599
816 163 107
805 488 246
394 108 52
116 504 -416
574 93 705
820 19 -10
422 707 -143
762 487 709
775 201 292
428 289 -561
207 801 -124
807 615 511
814 337 -49
65 55 687
292 40 -516
384 427 1
563 249 -691
765 119 841
97 534 -268
543 483 -520
686 627 971
556 710 -839
765 159 -416
256 724 -985
398 254 858
481 745 -167
175 239 -580
256 557 -88
771 656 -262
778 360 -948
519 733 621
126 755 -544
303 307 738
25 185 732
507 111 -554
610 686 -862
129 705 -560
658 242 32
424 516 345
74 479 207
686 680 -617
561 332 -189
384 587 686
361 396 -188
394 288 548
270 598 -133
739 461 181
197 717 -676
33 442 337
131 281 543
161 20 600
405 655 346
415 757 -533
161 657 -448
356 238 635
93 661 -960
343 12 -172
295 441 -593
631 358 681
352 612 -59
524 428 -249
156 115 -606
221 491 930
357 727 -382
714 728 879
38 493 -881
373 513 795
774 576 -870
362 437 -826
153 806 758
628 767 -599
177 190 -242
628 649 495
285 661 493
228 643 -259
503 231 -629
694 498 366
536 91 -598
621 752 -582
577 522 -946
476 367 -279
608 616 -951
659 416 776
32 405 -619
806 95 -525
738 26 -32
779 91 -521
540 255 188
313 355 -844
582 422 834
807 182 -371
14 752 160
557 252 215
149 605 514
157 736 -246
181 473 -794
694 68 -476
748 46 -154
10 124 204
829 671 467
5 747 -56
721 450 926
202 584 498
451 56 17
241 643 -528
262 240 663
793 401 -117
127 44 -10
295 756 -224
669 439 -191
207 643 665
474 240 -485
551 556 -93
768 57 -815
9 166 -622
509 591 -145
506 729 -461
210 480 808
132 266 748
73 749 245
751 427 850
706 3 -902
225 317 728
114 269 -42
781 67 -704
432 157 -650
588 501 -447
816 677 -704
104 125 767
658 659 372
533 21 -770
472 578 -249
791 291 230
515 475 -432
551 256 360
642 183 436
650 152 -9
814 580 -588
263 191 -507
599 30 119
141 642 -306
339 202 -536
799 368 -188
51 368 -578
361 568 -874
613 405 450
704 682 -928
285 698 512
547 219 235
592 298 712
602 210 845
752 160 -877
27 342 818
492 186 698
307 51 -311
786 795 4
71 59 -308
769 564 848
581 527 466
228 101 -381
474 353 -128
484 92 -706
39 214 102
561 412 151
721 298 469
261 546 6
342 230 -117
227 637 37
126 108 -712
364 784 -206
258 67 678
96 751 167
265 641 -41
787 41 -429
465 94 879
621 818 974
445 798 314
284 258 -662
586 321 -381
348 374 -454
801 484 -556
447 728 -750
717 240 1000
347 567 226
650 50 -562
218 701 -994
784 658 -884
333 82 -189
414 555 -468
795 765 -248
170 259 228
128 414 -32
61 698 -872
266 239 738
651 323 -655
718 717 -367
612 619 214
600 818 760
107 18 772
148 342 660
651 674 361
336 588 -925
457 756 -695
288 275 764
229 25 121
157 368 668
502 682 -474
623 511 681
422 286 556
321 366 -450
374 238 188
520 307 -913
248 413 -936
450 452 -196
334 503 -204
618 457 -190
590 477 -371
124 180 931
595 823 55
759 796 887
317 743 -583
163 182 645
300 420 678
806 378 -384
678 240 -577
325 713 -848
590 627 -701
588 191 -733
699 430 905
453 267 379
121 46 47
392 436 761
212 253 942
589 156 -561
407 546 85
236 127 -976
354 32 164
406 219 -545
681 623 -998
27 115 -700
790 374 889
301 86 305
432 689 -465
668 451 16
604 71 198
317 135 -60
460 672 83
518 469 -744
661 92 247
218 52 -136
212 828 -489
296 319 913
44 591 -159
111 538 -760
570 736 -195
332 94 -57
1 229 -282
527 546 -129
741 580 30
297 360 -229
420 663 -406
489 386 -465
495 413 -607
630 268 449
978 995
360 659 -688
501 16 760
239 976 1000
40 468 -720
366 328 753
300 916 442
388 133 978
850 364 -341
155 515 188
603 481 395
497 118 253
384 563 293
532 475 58
930 558 -207
515 204 245
896 75 -939
83 839 -192
874 443 -789
15 117 826
141 900 406
476 423 -887
183 115 716
673 882 366
695 974 -465
699 571 -605
161 791 -613
142 699 -681
511 732 -58
436 377 608
73 93 804
956 327 338
694 689 -939
396 538 483
156 909 541
779 50 392
241 872 -30
661 443 988
475 930 948
830 81 -722
780 187 -187
765 615 733
703 27 -644
901 481 509
300 820 -680
271 151 -729
301 775 -180
517 439 -51
337 453 -940
567 890 841
690 522 -419
767 832 507
164 915 475
359 913 799
321 911 590
591 730 -505
353 673 -466
592 656 -698
586 18 -616
518 729 -652
866 39 -603
442 305 -253
698 961 -913
107 677 748
115 953 -526
605 750 -788
433 688 -372
331 544 -544
239 614 -19
369 518 -614
245 35 -937
171 743 -554
286 939 -959
305 513 809
452 659 -488
83 920 756
953 778 -871
162 595 -506
613 712 336
300 535 711
220 533 -669
789 118 -606
865 813 -910
144 474 -270
642 966 -614
252 425 752
480 324 -919
147 755 182
738 749 -402
940 397 -694
848 183 -538
253 872 -135
611 333 374
965 598 996
141 751 792
281 887 -451
853 286 -163
577 595 427
876 759 963
761 603 -739
679 806 610
719 548 -369
557 456 496
323 390 -581
198 693 599
426 307 -748
771 76 -965
582 952 -581
845 114 -817
272 681 446
866 823 816
108 843 777
456 570 -532
790 373 567
822 364 -565
412 24 970
218 686 29
885 673 -988
410 43 -157
454 277 -349
275 416 -478
392 763 -211
558 331 -810
841 478 626
382 801 905
961 581 -293
112 381 -215
278 661 293
201 964 933
661 849 -108
899 1 114
409 653 431
771 299 -989
915 110 -229
437 663 867
972 413 849
133 113 -449
110 487 -395
928 924 -692
420 131 -865
280 822 -62
660 846 -436
245 21 -1
566 788 -256
1 484 268
647 523 242
864 191 -216
801 83 -926
812 505 -345
302 681 169
552 196 -500
774 359 565
819 308 -785
258 800 -764
320 543 406
721 460 -653
386 347 381
74 518 -818
223 179 -349
749 649 552
374 951 247
710 400 47
910 36 -174
842 403 -518
218 359 -660
64 617 -568
152 57 -594
81 910 -431
695 657 -759
478 624 40
705 389 -175
501 172 345
566 587 -223
963 156 945
861 18 680
57 484 -403
68 276 987
541 598 -120
23 239 384
859 793 318
686 709 174
209 440 -506
886 54 -192
812 391 429
422 672 -662
143 612 551
846 334 -213
404 268 -45
465 305 -510
129 56 -80
228 933 -736
827 695 -550
261 521 931
362 752 400
573 225 220
130 48 -715
947 809 -239
716 33 -587
347 154 -78
774 368 -984
277 697 946
150 335 528
413 477 -166
147 358 484
748 367 290
642 660 721
792 169 498
718 445 -657
792 207 -392
814 849 406
257 895 -639
317 769 954
11 224 829
729 222 -64
315 53 744
119 23 248
230 286 59
373 740 297
316 177 165
183 421 823
351 879 -498
753 11 -815
129 6 384
163 409 644
526 457 763
36 83 -787
638 921 -189
23 323 18
442 373 -251
809 104 30
801 544 -597
563 496 -152
751 588 497
599 681 -99
283 311 113
135 44 -146
590 616 65
360 427 -41
802 893 -896
306 76 -701
954 698 -875
454 847 -296
534 95 -707
642 493 -93
696 286 754
832 701 -302
855 588 445
59 442 198
369 610 -614
561 742 678
205 136 -687
805 497 778
641 768 223
23 480 -384
385 186 -808
947 226 159
853 180 480
461 520 -33
898 189 -494
452 175 -467
506 219 498
497 77 361
