9629 29338
5655 2984 200
586 3550 -643
8299 809 -935
1218 7200 896
6483 6191 681
1209 4081 -232
1139 6392 -387
948 4243 483
9258 9009 -786
9372 3022 12
1732 8257 695
861 872 507
4192 7048 -643
8484 6472 -882
6814 2962 147
5946 6309 -611
6749 2539 -875
3056 8166 966
9037 1598 23
9128 9264 250
6509 7624 -726
306 2015 -986
8253 2605 725
93 7950 -861
2180 7965 -167
9079 5320 -206
9566 6377 -671
4252 7976 -204
7777 2282 -557
5228 3964 -213
1758 4515 -5
9308 3150 -723
1301 6856 -556
4935 763 520
1254 8430 8
3825 5532 986
1304 3719 -532
4561 1683 959
6584 9288 -667
3278 3818 256
3266 1661 862
2566 5091 795
6298 2160 -528
2497 4620 538
2675 5716 61
67 933 -203
7497 9603 -75
6220 8848 463
4733 8488 465
1898 3061 -217
559 4646 123
6900 9020 976
7401 3845 529
6801 7188 -686
8286 3984 -992
6277 3534 -32
5896 6377 -962
6810 1923 719
5221 7140 712
6839 1838 33
962 2167 999
8508 5463 -365
6755 5002 346
1271 165 -531
4236 6343 -889
7457 6763 363
8484 8330 -706
5375 359 -606
1359 2085 363
1327 238 -595
9545 3414 30
6522 2213 -141
5397 1662 341
5882 4184 -935
4223 2583 947
7235 3115 752
8706 2352 353
5837 3677 -416
5396 8226 984
3931 9595 879
9120 8669 848
6242 2294 -876
614 8773 303
5788 5513 891
3494 3430 461
3408 1220 -865
5001 8730 745
5920 8436 -145
4626 4291 -596
6647 5857 -705
5128 3254 -42
8885 1235 -733
5968 6315 204
4924 3350 -637
1139 5991 276
5245 9155 -716
6528 83 887
9310 5590 -328
1516 7783 415
99 3594 -217
5196 8635 -892
3138 5679 208
7388 7923 68
5602 5508 737
1329 8880 -370
4639 4614 -791
5439 9484 401
800 3593 924
909 2708 343
6222 5833 -159
5327 9552 874
7087 9464 212
9292 7548 -237
3933 7310 853
9143 1853 952
7692 5359 -521
1989 5278 660
3529 6404 -725
7692 2432 206
597 1349 324
9067 7804 -296
6585 5389 -212
7932 1296 623
1315 5512 462
6097 5207 -167
2183 4745 196
8056 6571 -794
609 8757 -123
6852 5110 -921
6594 1217 204
4645 2727 223
3461 3066 -263
6676 8913 -841
468 4231 915
2392 2500 231
4302 5743 837
7520 5141 -868
6398 2956 24
7114 3658 551
963 6487 -554
1095 8134 -975
4173 7357 -946
4687 7957 310
5963 417 649
2648 1855 203
2531 4423 -178
8050 7425 -943
125 5634 -573
723 3978 567
5741 1605 306
1135 4040 267
5785 5158 945
5289 3650 -406
3988 390 -784
9402 4810 782
710 1570 -412
417 7136 -288
8993 731 -133
8365 5440 509
3490 2826 338
7727 9468 -296
7045 4075 163
347 2150 427
5527 2764 317
273 8666 -7
9464 5877 -540
671 4885 -374
5073 8764 554
9436 6443 -647
7216 3275 -796
5452 4862 513
5471 2486 -674
1497 4829 593
9209 6640 -317
99 8506 3
7967 6177 -488
9550 838 -31
5959 3942 899
2237 9307 80
4587 1135 -785
4517 3739 -634
4194 9474 -272
4839 2 937
2728 7808 753
8640 437 -611
2461 4855 785
8695 4684 -48
477 7090 -353
8746 8160 -747
107 4376 -402
8489 2847 -946
5630 8827 231
1141 4684 -790
6504 5867 338
4558 851 -421
4453 3915 -315
840 7053 -408
5172 1513 -32
9500 6254 -318
8050 642 992
612 6227 -436
227 249 -314
705 8333 603
3559 6432 -58
8858 9221 373
7252 4106 290
44 2199 983
8961 7728 842
6302 6082 -744
4789 243 799
3468 3667 735
8498 6446 -647
7505 5485 -552
6791 2980 252
8078 7812 306
8621 8828 615
4195 928 -796
2925 1673 -169
4462 4286 663
1151 8382 144
1029 8543 365
6513 6963 -218
6176 6332 -683
7316 3789 121
7961 1016 -302
4465 701 -198
7069 606 966
4042 8340 -454
3196 7944 746
4252 5988 840
6473 4174 456
3853 6169 -740
5450 182 810
6638 6147 817
3134 2978 -332
268 823 530
4313 9534 238
858 9184 534
5733 7580 -355
3782 9151 650
8835 1585 -569
4329 8836 20
7381 5674 247
583 2115 -63
457 4208 739
1202 2701 -365
2571 77 -949
7234 5852 694
1833 5569 964
7395 230 324
6892 3374 88
8491 5508 -405
6757 5647 -72
8990 6238 -181
3325 6591 611
49 8585 146
8087 2120 332
750 8882 368
4185 6716 -920
3146 1852 585
2244 2373 -290
9559 9421 -765
3047 2803 -163
6500 8603 90
3227 138 745
8562 6017 743
6713 6888 884
285 4734 -699
5328 5048 -45
6764 5530 -442
8174 3349 -631
7403 2753 -127
7027 9083 -383
3664 987 322
4888 5619 627
425 7648 -556
6885 4987 694
3075 5698 -564
11 7404 280
1327 6633 602
5500 6512 54
1828 426 377
9133 4443 -852
1535 4614 335
1369 9097 29
3549 1088 674
6202 5661 -636
648 3767 825
221 825 -889
3835 5989 -507
983 321 -895
8182 2667 710
5283 1949 -759
1814 2495 740
7616 4702 -558
2520 2360 102
8345 9185 -343
56 679 -588
8096 5355 744
2280 4507 -110
9069 514 488
9099 3791 336
7254 6062 505
2245 114 -119
7244 8432 -135
8977 7472 -918
2233 9084 -983
8627 8438 628
725 4504 -498
2300 6540 545
8472 6966 -832
5643 6246 164
3334 1898 564
8588 4008 444
2225 5836 -806
3026 8021 681
5068 1726 361
6223 6731 -673
2604 8821 297
2301 5804 100
968 2954 32
4726 914 262
3831 1855 839
3604 4733 938
7770 7487 -657
4941 7977 735
3377 713 -567
2910 8482 -255
3843 3634 863
8081 9387 351
2822 6268 258
1036 2055 -295
1252 9150 -653
8242 3540 -680
1750 1868 -930
5919 6212 473
742 4922 761
1659 1780 -676
7716 1423 -338
257 7682 -886
3289 1841 -906
1462 453 828
3589 2880 -854
7282 7223 -569
8515 7353 -489
5574 35 -911
5226 2347 572
1264 8289 -593
820 2469 -909
140 2087 -505
6150 870 -49
1893 4012 580
46 1186 202
1226 8205 -46
7478 2366 350
3492 1253 917
3079 3438 -625
3778 679 -224
4265 232 460
9029 3164 -239
8864 2684 -288
913 488 239
1583 1077 891
9057 7574 -848
1474 3751 -73
3466 117 -976
3892 828 -514
7665 7774 -525
590 1122 131
9285 4709 492
7895 9403 -937
3671 759 597
8808 1141 -57
3520 5462 551
4657 8299 -958
1145 4810 -472
9266 2275 570
9615 8810 -627
6227 8728 -646
4308 4079 -363
2395 4718 669
3409 9071 559
1491 5650 -1000
9406 8615 914
6958 1824 906
3281 3870 634
8039 425 -250
920 9410 -306
1692 52 362
7710 5458 349
3894 529 931
1278 3893 979
8179 2755 -55
9381 6031 -192
6695 3336 -974
3192 8450 -40
3921 3483 124
7614 1007 -30
61 1888 -890
3860 4388 497
1984 2257 838
8544 700 -976
6912 3351 484
4013 4280 360
6599 2779 -755
5091 4787 510
6941 7958 14
983 9555 -225
2188 7595 -872
2652 6841 -256
698 790 863
2688 6483 950
5368 5975 -962
1840 8386 -844
4436 39 998
211 1808 -448
7919 6009 421
1142 7808 -296
4243 3242 -528
781 482 -955
4797 5949 416
3642 1211 168
287 6822 747
3264 3553 -721
569 1265 -686
8877 7496 -755
292 5199 297
1668 783 273
5889 165 637
4038 8189 435
3977 8211 828
2585 8986 120
1298 6967 -26
2313 3261 903
6785 1987 582
7600 8143 622
5774 7621 142
8875 7119 842
9528 6912 -797
3188 2538 798
8421 3857 593
5406 5458 -237
2269 2338 -145
1130 9171 795
3819 8523 -449
3180 4070 -996
7237 3974 236
1701 9232 772
2264 5923 -5
5349 4311 -837
5495 7324 637
6387 4028 984
1086 392 110
2358 930 -350
9235 5633 -323
6146 1350 791
7277 8908 693
8978 6276 -25
5055 6583 436
6640 8925 937
3353 8504 385
197 6629 568
8971 5345 558
7855 3491 567
1113 9003 391
7000 4694 681
4517 3870 187
6672 6343 -445
335 412 -385
5622 9055 -176
3412 1968 -319
3311 2096 -472
6999 3228 617
3865 980 -818
9064 5860 340
8210 3044 167
3612 7928 -218
3981 8456 341
7576 3882 -83
8288 1740 195
8732 5128 588
3792 2005 344
5018 7572 691
3384 8906 927
2889 5693 598
2825 148 -108
2556 8579 -608
6570 4089 875
6015 1193 -377
1068 649 -153
8732 3516 215
4865 1478 -601
3874 5783 -620
6218 7993 -662
203 3625 -332
3935 7922 175
2792 4468 799
7890 4893 913
7571 6850 737
6752 36 -179
62 7419 906
2903 6118 148
1484 2687 696
1476 8771 446
5101 4029 874
6239 5867 294
8108 6377 -981
7635 6840 -540
314 5224 414
4373 7530 -438
5059 7835 -126
8740 6926 -557
5402 6796 796
62 9144 179
4981 4365 -517
9014 6681 60
2134 9099 253
5283 5992 5
9608 3551 546
3324 6823 9
5542 5414 885
9246 41 -660
9161 441 804
2736 2489 -764
5910 8545 566
4593 6451 281
2377 289 772
2033 8437 334
2082 327 893
6482 9275 -970
1214 2010 617
6653 7398 -427
224 7335 -47
5386 3613 -857
9132 2467 -315
3770 5060 598
5758 4541 343
3509 1929 -150
4223 2135 511
2778 6050 -958
1801 5711 265
1158 5068 219
2634 1026 -902
1240 9136 -370
3822 8805 -578
46 4687 331
5033 737 -814
8348 89 -964
4596 2885 991
9172 3225 -725
8358 7859 461
6375 9397 347
991 8008 -726
6623 2299 -949
2508 2437 490
3287 8088 509
6839 1813 -585
6412 1621 135
4113 1543 495
7932 7681 -611
3168 369 398
654 7445 -378
5154 5348 841
1647 3357 -878
1084 2619 101
8243 6969 257
9480 9376 759
9187 1869 916
2606 701 42
6584 6594 -515
580 8421 655
1710 8717 857
8166 2602 955
994 7818 499
480 5269 -478
1060 7121 -793
6616 6646 -81
3909 7873 -264
3442 4467 -632
130 1372 -758
5598 2354 86
3078 4322 448
7280 7534 919
7207 4610 203
6872 9062 329
8645 7591 908
2547 4634 -953
4607 2099 817
2301 7424 -403
80 2775 -111
4329 7342 170
8748 6797 -404
3752 5775 -505
1429 9548 -176
4880 1856 91
3434 2140 330
4057 2340 -521
6135 5161 -765
993 428 -121
5953 4069 838
1205 1403 -502
8839 1391 -789
4104 6627 314
9408 4390 -385
897 8066 424
1975 3033 548
3128 3032 -220
2294 1329 -816
7162 4912 813
2511 1645 -589
8427 8292 -823
3601 9057 565
5316 609 151
7708 5846 483
1726 6767 -505
1290 2360 418
7430 9221 -911
7742 9330 294
6020 2361 604
290 1677 133
4592 4167 -992
1864 2146 -960
1550 1561 -590
2335 8850 -239
5072 5463 87
8731 2908 865
4924 8579 -849
8699 4843 718
258 7350 430
9569 3085 117
5599 496 -198
5382 9376 -691
831 5642 893
1694 8658 -146
5679 7005 320
2571 3120 -783
3573 7096 735
1288 222 578
6445 102 -769
7945 9242 -124
1874 7990 824
3793 4316 -720
7171 5369 -86
8004 4913 246
2973 5327 31
8667 5511 254
5851 2456 -434
3330 5591 -357
4441 5132 575
249 6469 904
4112 5664 172
739 5795 728
8280 6702 -376
7101 6713 -236
5324 2261 359
3103 5618 -997
7595 8222 493
5252 9267 -808
1871 570 687
6200 5965 -923
7727 6587 -131
9570 8833 303
1959 1185 631
486 8278 -583
1601 3122 721
9049 5161 -394
840 6666 549
6685 1204 784
1798 6509 622
9305 7016 478
1439 6280 -969
4495 6627 -446
2591 4512 -105
1472 7476 -449
6654 216 702
1407 4169 8
8711 1454 -648
2351 3557 496
3544 3167 -775
2487 8909 897
3954 4200 -825
5439 6618 839
5383 2770 -448
601 5667 725
2026 2083 -20
5512 6780 384
8153 5308 -932
1662 2125 -82
6752 6763 439
6103 6178 290
8650 6074 -568
5646 674 201
336 5151 29
3640 4991 -272
4367 7478 -684
6200 6711 -639
8050 4598 -220
8718 6191 797
8293 9294 -644
7453 4533 354
1493 4814 -492
3326 2332 807
3091 477 -646
3028 2793 -89
3542 5809 -227
4073 9068 -117
8551 2084 66
8503 6859 -934
2822 3761 -335
9240 8104 -562
5682 3190 107
6819 3098 -436
6674 7622 227
3288 9346 803
7601 7658 -407
4394 233 -636
1748 8637 -569
9485 1183 163
2203 7748 432
2620 1734 739
908 35 -306
2398 2031 940
6121 6796 -405
2216 776 -56
1572 6826 -827
5426 3882 791
1457 9335 -370
5630 143 339
4446 1869 156
7432 1276 82
7917 7613 49
4331 8692 -270
8077 1350 -133
3484 4619 572
7698 1943 244
6621 7898 831
8652 9430 811
8675 7348 605
2980 8452 619
2122 8227 -990
2526 4253 -669
8437 8051 183
7422 9224 54
4185 4730 243
5245 638 352
3356 1458 131
1820 9228 -758
2922 4352 57
7274 1747 894
6466 4400 501
9598 5259 -913
5539 9606 -584
1111 7297 461
7610 8184 -887
1724 7229 343
393 133 747
7912 6553 914
1355 1170 327
1722 3578 507
7783 2163 346
1654 7717 -184
1350 1015 807
4935 7609 1
6422 6225 -595
3734 3232 -585
1233 4392 231
6200 5649 -566
8600 7510 696
4644 4017 192
9006 5094 -232
8103 8478 -560
6711 2058 -977
540 8347 -343
5787 7151 -568
9046 2436 233
826 9319 -276
5040 5653 -668
6488 7843 84
3109 3126 429
3135 8435 888
5072 1417 -187
4337 4372 -915
7364 7365 -570
6469 4371 -4
5544 4690 -110
4440 5651 696
123 6864 224
4470 5885 843
7847 2332 -556
4163 206 14
330 1629 582
4964 1203 -484
2091 6241 388
8134 5886 94
1497 4554 799
5000 6209 -601
3258 8288 836
7780 8131 -199
7954 9230 836
8592 5921 717
9494 8218 -802
3171 8511 677
6310 9538 268
6526 9318 609
6293 508 979
56 880 -465
6209 6490 807
4022 3713 178
9604 652 334
2015 6318 -54
4207 1231 248
8286 8317 -285
7116 1192 804
1507 1392 197
5046 6177 -704
750 2272 -282
3854 3208 732
7797 6893 124
4229 6272 -776
3531 5768 -156
217 7687 296
1676 3307 -567
8024 2320 441
5130 2644 444
5045 2696 122
4151 430 -5
9075 3106 796
7940 8249 190
4524 5987 753
2394 2302 644
6814 3196 193
5862 8507 890
9304 1599 -518
4615 9176 950
6821 2305 680
6287 9037 -544
2433 5061 -677
4042 5495 -384
8112 1400 -272
5298 9476 517
3325 3260 408
6076 8618 -978
2866 395 -162
3584 8620 496
9297 2560 494
7752 5926 229
2025 6499 -326
3581 4075 -478
2239 9560 -655
3744 4801 -580
9387 3369 -687
8132 3667 178
128 716 707
7604 2564 -879
149 2242 343
5416 8558 553
8679 6805 -923
5294 2956 724
5089 1944 -715
4130 2476 -993
7582 4063 -13
8999 3253 -623
7823 4902 -753
1600 9572 450
6652 2304 -859
8478 6117 271
8820 6778 328
1181 5083 -439
6333 6800 880
1207 2389 104
8356 5781 -842
1953 2159 -338
3752 6501 -43
8509 8530 904
6275 7046 244
3395 3201 127
8425 88 127
4812 1587 -862
7351 920 -222
5957 4684 254
129 4981 -942
5389 4579 -802
6049 6887 -493
3980 5216 -483
5193 2393 -876
9302 7948 -459
8955 7099 -832
5402 7129 -685
4375 4795 78
6290 1213 648
4048 2844 -468
4816 8453 987
7122 4516 -729
1250 5463 -542
9152 8238 563
8955 7067 195
5050 6905 468
2119 6842 365
3190 1720 132
6265 8822 -914
9086 4114 663
1338 9271 733
1653 1875 -56
533 1907 666
5088 8424 757
8934 1167 -673
6797 5270 505
4545 8478 -868
6586 2096 657
275 1518 924
374 9177 320
8643 2332 -762
327 950 -180
1549 6742 840
4499 3585 835
8371 862 -588
3430 7585 -939
5532 5371 -254
8855 1928 902
2889 7716 482
688 7393 123
1301 3711 -139
9365 5653 -786
4885 1454 -386
4706 8116 861
3244 4984 152
3936 896 -889
1179 3109 -850
9417 3655 -487
8943 6350 -66
2652 3023 152
3167 5197 -260
2047 2115 -37
1850 904 -153
9520 6746 245
4472 5718 -992
3253 5914 468
2906 4364 -682
869 707 832
3771 247 318
9023 4837 -798
3188 6 689
6468 5371 80
6979 1620 808
826 6020 610
7913 7695 -567
1457 8024 917
7679 724 -900
1304 5184 -98
5920 7896 -101
635 2255 -695
1228 3548 -132
9359 1137 773
1373 8030 -71
6403 2202 452
6079 1066 -275
4962 8834 -572
7502 1546 -287
1262 1301 -829
7815 714 55
3006 1556 204
6578 8951 -321
6007 9447 364
4613 610 -535
3564 182 -456
1981 8675 -634
2535 1499 147
7211 6394 -53
8961 9045 810
8859 257 262
7263 886 122
7176 3412 76
671 4346 -66
8925 288 99
4468 5829 492
5890 7719 -123
1397 7750 -64
6927 8940 479
3271 2514 -301
5184 8103 -646
1074 2982 71
9140 7770 -527
6223 8794 -913
8066 5411 837
2554 3912 756
2631 9564 600
1100 8530 96
4225 5081 149
5461 6415 -854
7888 4808 -721
2280 1655 977
1598 8465 110
4542 5619 -492
8372 1533 -589
5332 7668 237
3823 2854 376
7686 2202 603
4263 565 476
9606 2872 -31
2541 6968 40
4040 7671 -198
139 5546 596
5721 9601 -875
9049 2257 26
5183 6069 389
7316 7688 -230
7550 25 106
5006 5868 593
7466 8195 -505
9055 6973 -202
3466 3526 -496
5862 7082 -876
305 5280 51
6338 5451 -109
7133 9101 676
7440 5959 -751
6528 3963 -62
8883 1986 -970
2926 7294 721
470 4086 791
272 7713 -804
6746 8026 352
8039 7761 508
5716 5186 928
5490 4618 -469
8724 6541 142
47 983 708
7693 3943 489
1756 5515 46
9403 6061 -89
2299 1865 525
8987 2250 602
6124 6006 -241
1486 7471 124
2471 1847 -208
6222 3171 -354
3530 2115 -621
591 5647 534
618 2143 557
8156 756 -316
794 2423 -353
5459 3578 -569
8636 180 380
2174 8997 -236
2460 4236 526
1412 1420 653
6847 38 570
5875 3208 896
1139 2457 -352
910 6439 984
4615 7089 -840
1023 9394 -462
2138 8196 -26
8238 6742 -538
2098 1772 -199
5502 4453 617
3130 222 527
4237 6028 151
5258 4886 -340
3897 7201 454
5020 9258 795
7881 1257 821
4699 1114 -33
8104 6875 -214
2544 9617 -729
910 8213 354
8581 6254 176
9530 1584 450
7793 1236 -256
6631 1663 683
6029 6617 708
2623 2656 -773
3058 9473 490
5573 2403 415
5333 5628 -608
8271 3890 928
2920 7347 -693
4105 4348 -423
9497 4451 -418
9254 8767 -80
5423 2369 602
751 3892 -880
6742 7290 636
1060 4624 -475
6727 6830 -849
1110 1244 -835
778 4420 826
5435 6462 64
2064 8574 -649
5278 4056 201
7266 5261 -509
7260 6134 406
1161 982 -359
7333 6918 206
7824 6890 -466
344 7591 -309
5120 6323 -172
8139 8065 989
8979 2872 -1
7537 7699 -252
1397 3335 -741
8192 3186 546
6213 1362 582
7764 8137 873
4139 5760 -213
1833 3924 -217
8388 8065 -513
4597 4540 -534
6822 2560 -473
8028 4682 -759
4639 5865 266
6391 1034 -591
3510 2059 101
6549 2411 973
8158 8788 -72
3353 8626 932
8864 1068 872
4346 3546 124
7980 7200 -849
8809 6414 301
200 3321 478
2951 4929 -970
3460 12 -13
3901 8691 -786
9241 2801 291
2582 6055 428
7637 4372 -283
9465 6240 -313
5019 6592 802
3103 5445 786
8226 7890 -411
1419 2694 349
5114 9410 -4
130 4615 -539
9233 308 -139
7033 4741 -756
4457 5794 213
8086 2021 -188
7126 9414 -979
2444 4968 56
7309 5458 -996
6164 5718 -714
2217 9303 111
8559 4753 -407
141 1155 845
7212 5374 755
4078 7765 -635
5973 5090 421
4700 7952 712
5492 2452 105
1595 9459 469
6901 5486 -992
1233 7059 216
2605 162 110
1067 40 -478
531 2356 762
3470 3113 204
8792 5570 -196
7157 6192 -958
6791 7622 -204
9240 6359 -10
1299 9118 -819
1069 274 788
3523 4074 145
4784 4028 257
2134 7792 489
5927 9154 -693
5316 6960 224
7219 9014 231
1337 8285 -378
5097 3869 -604
2611 2305 -909
8384 8650 626
6485 3105 356
1895 360 173
4013 3811 670
2737 8330 794
8207 5398 -118
3092 1623 479
5648 5117 968
3548 7742 -590
4290 2391 423
1904 6664 468
715 8795 978
2214 8205 -355
2336 2670 908
8684 8734 -384
142 5789 518
5971 7949 -124
3047 5854 22
2579 3643 -343
4877 7348 -922
3916 5760 -109
7961 5524 553
3532 7935 -103
8957 1453 -252
6184 4341 156
5123 1134 29
7972 9434 -423
1493 4665 -828
7282 8028 212
3498 4659 95
9191 104 -181
6361 4869 -461
2345 3111 744
3273 5525 -91
4963 4342 -815
2020 2283 280
3060 5596 959
91 2731 119
2020 455 -548
9336 4064 -554
4393 3273 824
8511 6053 827
4178 3880 744
8763 2868 623
9323 3820 167
4150 1296 -307
6399 2205 421
8175 987 -550
7811 5246 -112
6511 1199 -865
4403 5938 864
1173 6156 249
6826 3327 226
4286 2113 -781
8284 5620 835
4837 2588 -920
2961 5615 362
7935 5523 -331
8434 2800 -580
4394 8245 211
8522 8477 764
8698 7790 156
592 868 -10
2704 7705 -39
6630 3645 -79
3012 5341 1
5332 5418 -474
1972 1973 -718
6604 1714 238
9624 7382 219
3579 4239 -723
8900 1276 -630
6244 481 -624
5336 8599 101
6870 6830 -631
8554 6882 818
2934 82 184
3826 3515 102
7356 194 -172
7817 8102 33
287 4318 -708
5908 9625 -764
2645 5822 -815
2117 3367 -543
7206 660 565
1521 7097 526
3051 7520 -866
5904 8826 -502
687 2332 449
1594 9008 -931
3160 3459 -99
8684 5455 69
554 8854 -532
8255 7253 -374
3066 5991 721
3406 6014 -749
7657 9321 770
5578 2680 -230
2143 5248 561
2245 5494 828
5748 6387 -359
2596 6660 909
4396 4921 -591
8450 7418 -240
1677 6827 450
6861 4443 -213
750 2411 983
2494 6757 466
2540 3304 33
7201 5939 -14
4393 6742 183
9534 7756 203
594 1067 320
9359 2633 879
348 7385 -660
2986 1060 617
20 1573 -857
1287 990 -44
5935 1692 -104
4760 7104 721
5200 5990 161
3149 1846 -773
9570 1715 -351
4192 2026 -445
4986 2279 -176
4543 3891 546
7708 3558 -137
7811 8838 370
8050 1192 148
203 2545 182
8235 807 -519
2898 4595 -258
5254 1402 803
1384 5361 106
1408 6434 143
1290 1399 -364
9139 1544 195
853 980 -976
761 6440 -77
3388 6326 -226
5361 324 -288
329 5110 -111
502 5151 502
3836 9171 -556
3856 9363 119
6415 3502 -696
6198 8073 667
1569 1119 -979
2436 2811 -947
1998 7540 -527
6171 5096 277
109 9461 539
7007 3496 126
6123 2584 -54
4480 7987 386
3484 9318 -812
2730 5894 813
3866 2284 57
981 995 -835
514 6892 -415
7555 2376 946
2698 9320 -768
2004 7317 824
7412 4410 -931
2476 3985 -478
9388 5308 -433
9494 3798 -827
7932 5905 724
5262 921 727
5084 5554 -392
6802 6587 -874
4751 3458 -913
1500 2213 -666
3321 2006 712
3018 2882 -811
2889 9073 -254
9053 7784 -132
8180 4900 502
6810 7327 382
9330 9611 -136
6517 3395 345
8745 5024 -509
4536 2422 163
4159 2586 -662
7363 8963 -666
8228 5625 -976
2033 6863 843
8117 644 -563
5437 3371 -877
6221 7643 55
1417 8465 60
4119 4527 -497
6593 8221 -583
8990 5403 669
465 3483 -972
2777 2957 -828
8074 388 738
9223 2228 778
2454 4616 726
4655 1693 635
4115 7211 -328
1175 8330 430
4967 4751 970
6323 646 -236
1116 3035 376
6643 9346 -829
9545 4875 899
4127 1418 195
1660 4366 -37
7006 5104 -766
6090 2907 -95
6339 7398 -51
1035 1406 4
3140 4761 -26
1571 3453 548
5101 1301 212
9020 2332 365
8438 6230 -891
1107 4984 508
3044 2547 -867
3231 3506 -282
1897 891 -720
1952 5471 409
7594 2523 -488
369 9318 983
6927 1252 215
2671 4500 -909
4422 293 -177
5415 3548 -622
4095 8581 89
3870 7574 364
3077 8370 528
1701 8311 764
9217 3031 881
3869 7738 480
5447 2933 -45
1780 3768 -726
2235 1071 -339
6906 6064 -467
6266 7133 757
8918 937 -65
2645 1859 -841
7178 9390 999
4436 5059 -488
8983 6114 -709
655 5354 -822
3663 674 -323
4166 6965 -543
4270 6019 -708
4466 1124 -726
8597 3587 130
517 1953 570
8076 2422 -816
9526 641 -300
1747 8388 625
268 3865 -846
1525 6849 808
708 3255 -446
2835 9027 918
6705 6344 445
1319 369 0
6161 1649 -432
3884 2163 400
3226 2093 -673
162 6286 583
7678 215 -193
7468 8163 -642
2442 1758 240
6128 924 -737
8314 7929 223
8713 211 327
2660 47 682
2901 7773 -504
6874 7246 92
2765 3857 959
7811 9263 -557
4393 2868 -619
5263 3449 -79
9119 3946 -793
2554 5783 -598
1330 6671 -634
900 3079 -695
823 4812 -521
7326 6942 952
8236 5785 593
7225 5942 331
3221 9190 -844
5079 5868 226
9546 7440 860
5502 6597 -655
7675 4093 -231
3800 5599 -753
5513 6384 793
6541 1417 -164
1713 751 239
7898 8914 185
6347 5834 669
206 1221 283
7999 9378 2
9086 6374 -392
8605 5477 -412
6040 6916 -984
6537 2640 550
147 5961 322
217 8893 287
1488 2142 -206
2197 4078 -261
6833 4383 617
349 6908 -487
7819 4433 -967
5901 6341 849
5225 1947 849
6166 9304 117
5865 629 -482
6637 5561 115
8370 2505 -877
4571 3076 336
7510 1807 485
1124 7228 -981
6167 2301 -976
439 7271 -97
5597 3482 628
5407 693 276
5316 7717 -655
6234 9350 292
7095 1693 -181
4320 2223 -172
7106 1582 -321
1321 2694 776
7876 5299 -839
6335 2785 -642
4073 1862 -853
8649 8162 945
1514 1219 -37
4045 2505 62
3121 1011 837
8138 4565 114
1383 9345 220
6027 5573 -859
5544 2204 94
7066 3078 -553
7384 1739 -233
9274 7245 400
888 417 -416
8666 7438 -328
3131 1553 61
7234 4703 -745
6408 4686 -954
5761 5530 450
8185 5534 -304
1311 3249 223
9315 5861 -718
3968 794 -952
3978 8570 -473
512 2570 623
6013 9443 -189
4186 5552 792
1228 4419 773
727 2237 -177
4516 3049 928
8821 4434 -608
6682 447 -237
8457 7787 557
6130 3515 -820
3334 2554 109
5893 4338 -109
1512 8617 -746
4466 7412 -662
5443 3352 -747
5396 106 801
2620 2044 -980
9113 649 -467
1253 4117 232
445 548 349
1620 4572 719
418 2935 -411
3628 6305 108
1917 7242 -285
3546 8222 -19
3494 2969 174
8384 8935 67
238 870 -271
7978 9164 -26
273 9494 -204
3248 5151 -865
7667 9414 -650
6091 7134 -13
8957 6271 -61
2937 1097 -481
6541 460 -769
1401 3266 411
2841 3414 550
9337 5962 276
5983 2071 -300
2330 2890 391
993 5445 325
8880 6398 553
3081 5811 -957
6545 827 172
7162 1970 -562
1385 6449 -528
6101 5679 719
6997 4405 238
9182 8347 606
4267 8200 -597
9420 3806 -995
1981 1881 447
6151 6578 -458
4458 4494 -317
9518 7540 -27
3163 7540 -259
6391 3859 587
1357 7832 387
6371 8840 313
8547 7037 -493
9061 4785 714
7297 848 -772
2508 3349 189
8061 923 450
6530 8634 -123
1875 5848 702
7542 6077 325
2562 4249 -460
963 2391 395
7013 9481 -846
6990 468 69
7550 4874 770
8459 2363 173
298 7725 -236
7230 2988 624
7524 2202 383
9406 3395 784
6976 7294 -630
1600 7281 -807
7694 5091 -236
4636 5912 948
9008 1252 5
1839 6756 -980
3111 7367 570
5392 6854 528
4821 3110 36
9333 9118 -174
1540 102 937
2678 5389 -407
6120 5279 552
178 3929 -142
3409 8573 127
368 319 -9
5388 5536 301
5591 6196 -939
7428 5484 -258
5941 1350 207
5771 7527 8
7885 9462 939
1253 6665 405
3297 109 -509
3139 2700 485
7625 133 -283
884 4099 408
8268 3379 231
8288 3207 270
2422 2023 698
7629 6782 518
1766 17 520
4659 8788 -392
6734 5319 -345
4249 6817 464
6218 2552 421
3101 693 -126
8809 2888 831
7435 1077 516
7357 4776 -435
7624 6538 -608
5264 7860 113
3257 3361 382
9013 5566 773
6687 4215 -11
5629 377 303
9016 480 992
8573 750 -951
9287 215 250
1276 6057 -112
333 680 -597
2600 2921 762
7818 7125 795
3074 6490 383
2867 4477 534
657 551 -325
684 4242 -216
4362 3424 788
4924 8269 -821
1674 3819 944
2509 1266 -5
6400 4201 618
5367 5503 119
5424 2476 817
69 8512 456
6583 4803 33
4763 5254 -577
2068 300 675
699 1088 -111
386 4573 276
3541 1293 -452
5325 5337 553
5264 8799 306
3543 513 -125
3842 5795 -486
9063 1774 950
2138 5205 82
2167 2893 -886
7772 3192 -929
4531 7370 -773
2238 669 -7
9472 3882 -85
8383 689 -446
3858 9358 -855
1624 6758 945
1654 5607 565
